COUNTY,PRECINCT,STATE,DEM,REP
BENTON,PRECINCT 7,AR,41,119
BENTON,PRECINCT 70,AR,80,189
BENTON,PRECINCT 71,AR,89,165
BENTON,PRECINCT 72,AR,28,106
BENTON,PRECINCT 73,AR,17,76
BENTON,PRECINCT 74,AR,73,168
BENTON,PRECINCT 75,AR,74,69
BENTON,PRECINCT 76,AR,57,174
BENTON,PRECINCT 77,AR,66,235
BENTON,PRECINCT 78,AR,62,149
BENTON,PRECINCT 79,AR,53,150
BENTON,PRECINCT 8,AR,74,220
BENTON,PRECINCT 80,AR,44,86
BENTON,PRECINCT 81,AR,78,182
BENTON,PRECINCT 82,AR,51,130
BENTON,PRECINCT 83,AR,78,116
BENTON,PRECINCT 84,AR,73,159
BENTON,PRECINCT 85,AR,29,148
BENTON,PRECINCT 86,AR,53,178
BENTON,PRECINCT 87,AR,5,50
BENTON,PRECINCT 88,AR,82,165
BENTON,PRECINCT 89,AR,73,99
BENTON,PRECINCT 9,AR,51,142
BENTON,PRECINCT 90,AR,78,85
BENTON,PRECINCT 91,AR,41,132
BENTON,PRECINCT 92,AR,39,26
BENTON,PRECINCT 93,AR,60,132
BENTON,PRECINCT 94,AR,59,110
BENTON,PRECINCT 95,AR,45,266
BENTON,PRECINCT 96,AR,40,181
BENTON,PRECINCT 97,AR,36,96
BENTON,PRECINCT 98,AR,12,49
BENTON,PRECINCT 99,AR,123,270
BOONE,DISTRICT 1.1,AR,49,159
BOONE,DISTRICT 1.2,AR,1,7
BOONE,DISTRICT 10.1,AR,7,31
BOONE,DISTRICT 10.2 TO 10.8,AR,84,568
BOONE,DISTRICT 11.1,AR,16,57
BOONE,DISTRICT 11.2,AR,5,21
BOONE,"DISTRICT 11.3,11.4",AR,42,306
BOONE,DISTRICT 12.1 TO 12.3,AR,50,141
BOONE,DISTRICT 12.4,AR,3,7
BOONE,DISTRICT 2.1,AR,75,231
BOONE,DISTRICT 2.2,AR,0,6
BOONE,"DISTRICT 3.1, 3.3",AR,45,145
BOONE,DISTRICT 3.2,AR,1,6
BOONE,DISTRICT 4.1,AR,40,167
BOONE,DISTRICT 4.2,AR,0,5
BOONE,DISTRICT 5.1,AR,23,59
BOONE,"DISTRICT 5.2,5.3,5.5 TO 5.9",AR,40,296
BOONE,DISTRICT 5.4,AR,1,3
BOONE,DISTRICT 6.1,AR,13,72
BOONE,"DISTRICT 6.2,6.3,6.5 TO 6.8",AR,47,351
BOONE,DISTRICT 6.4,AR,3,10
BOONE,"DISTRICT 7.1,7.3,7.8",AR,54,306
BOONE,DISTRICT 7.2,AR,3,10
BOONE,DISTRICT 7.4 TO 7.7,AR,25,140
BOONE,"DISTRICT 8.1,8.5",AR,35,180
BOONE,DISTRICT 8.2 TO 8.4,AR,43,136
BOONE,DISTRICT 9.1,AR,10,51
BOONE,"DISTRICT 9.2 TO 9.4,9.6",AR,55,330
BOONE,DISTRICT 9.5,AR,9,17
CARROLL,BEAVER,AR,28,49
CARROLL,BV WARDS 1 AND 2,AR,110,318
CARROLL,CARROLLTON,AR,16,135
CARROLL,DRY FORK,AR,9,51
CARROLL,"ES WARDS 1, 2, 3",AR,227,135
CARROLL,GF WARDS 1 AND 2,AR,68,209
CARROLL,HOLIDAY ISLAND,AR,227,428
CARROLL,JOHNSON SPRINGS,AR,137,178
CARROLL,KINGS RIVER,AR,22,93
CARROLL,LIBERTY,AR,5,20
CARROLL,NE/NW HICKORY/COIN/LNG CRK,AR,78,354
CARROLL,NORTH YOCUM,AR,17,125
CARROLL,OMEGA,AR,11,41
CARROLL,OSAGE,AR,12,62
CARROLL,PACKARD SPRINGS,AR,39,52
CARROLL,PINEY,AR,3,30
CARROLL,POLO,AR,20,170
CARROLL,PRAIRIES/CABANAL,AR,50,266
CARROLL,SOUTH YOCUM,AR,9,81
CARROLL,SW/SE HICKORY,AR,16,119
CARROLL,WINONA,AR,32,47
CRAWFORD,ALMA 2,AR,10,74
CRAWFORD,ALMA 3,AR,94,408
CRAWFORD,CEDAR CREEK,AR,12,87
CRAWFORD,CEDARVILLE,AR,42,336
CRAWFORD,COVE CITY CSD,AR,12,39
CRAWFORD,DORA,AR,46,170
CRAWFORD,FIGURE FIVE,AR,11,94
CRAWFORD,JASPER,AR,67,392
CRAWFORD,LANCASTER,AR,28,192
CRAWFORD,LEE CREEK CSD,AR,15,125
CRAWFORD,OLIVER SPRINGS,AR,22,198
CRAWFORD,RUDY,AR,47,201
CRAWFORD,UNION,AR,31,126
CRAWFORD,UPPER,AR,2,17
CRAWFORD,VAN BUREN 01,AR,32,108
CRAWFORD,VAN BUREN 02,AR,67,269
CRAWFORD,VAN BUREN 03,AR,99,448
CRAWFORD,VAN BUREN 04,AR,19,44
CRAWFORD,VAN BUREN 05,AR,126,343
CRAWFORD,VAN BUREN 06,AR,44,133
CRAWFORD,VAN BUREN 07,AR,28,106
CRAWFORD,VAN BUREN 08,AR,52,150
CRAWFORD,VAN BUREN 09,AR,40,185
CRAWFORD,VAN BUREN 10,AR,57,206
CRAWFORD,VAN BUREN 11,AR,56,212
CRAWFORD,VAN BUREN 12,AR,48,266
MARION,P0001,AR,4,3
MARION,P0002,AR,28,125
MARION,P0003,AR,26,66
MARION,P0004,AR,9,21
MARION,P0005,AR,33,64
MARION,P0006,AR,61,186
MARION,P0007,AR,6,9
MARION,P0008,AR,19,199
MARION,P0009,AR,31,135
MARION,P0010,AR,7,20
MARION,P0011,AR,2,21
MARION,P0012,AR,2,4
MARION,P0013,AR,1,11
MARION,P0014,AR,1,2
MARION,P0015,AR,2,15
MARION,P0016,AR,28,137
MARION,P0017,AR,33,113
MARION,P0018,AR,11,62
MARION,P0019,AR,17,88
MARION,P0020,AR,12,69
MARION,P0021,AR,0,13
MARION,P0022,AR,1,2
MARION,P0023,AR,8,55
MARION,P0024,AR,4,30
MARION,P0025,AR,14,74
MARION,P0026,AR,28,168
MARION,P0027,AR,0,0
MARION,P0028,AR,13,49
MARION,P0029,AR,0,0
MARION,P0030,AR,12,78
NEWTON,BIG CREEK,AR,12,56
NEWTON,DOGPATCH,AR,49,140
NEWTON,GROVE,AR,44,259
NEWTON,HASTY,AR,8,91
NEWTON,POLK,AR,14,67
NEWTON,RICHLAND,AR,2,91
NEWTON,WHITE,AR,14,157
POPE,APPLETON #1,AR,12,58
POPE,APPLETON #2,AR,14,75
POPE,ATKINS IN,AR,75,296
POPE,ATKINS OUT #1,AR,34,148
POPE,ATKINS OUT #2,AR,0,11
POPE,ATKINS OUT #3,AR,6,41
POPE,BAYLISS,AR,14,86
POPE,BUCK MOUNTAIN,AR,20,72
POPE,CAGLESVILLE #1,AR,8,44
POPE,CAGLESVILLE #2,AR,3,13
POPE,CROW MOUNTAIN EAST #1,AR,13,40
POPE,CROW MOUNTAIN EAST #2,AR,10,77
POPE,CROW MOUNTAIN WEST #1,AR,28,118
POPE,CROW MOUNTAIN WEST #2,AR,22,166
POPE,DOVER IN,AR,41,156
POPE,DOVER OUT,AR,68,391
POPE,ECONOMY,AR,17,72
POPE,FREEMAN,AR,1,9
POPE,HECTOR IN,AR,16,65
POPE,HECTOR OUT,AR,22,125
POPE,LONDON IN,AR,26,128
POPE,LONDON OUT,AR,50,264
POPE,MARTIN #1,AR,23,91
POPE,MARTIN #2,AR,4,44
POPE,MARTIN #3,AR,7,18
POPE,MORELAND #1,AR,9,18
POPE,MORELAND #2,AR,6,10
POPE,NOGO,AR,2,21
POPE,PEA RIDGE,AR,17,79
POPE,POTTSVILLE IN #1,AR,62,363
POPE,POTTSVILLE IN #2,AR,6,21
POPE,POTTSVILLE OUT #1,AR,33,190
POPE,POTTSVILLE OUT #2,AR,2,4
POPE,RUSSELLVILLE 1A,AR,20,26
POPE,RUSSELLVILLE 1B,AR,51,152
POPE,RUSSELLVILLE 1C,AR,24,33
POPE,RUSSELLVILLE 2A,AR,34,106
POPE,RUSSELLVILLE 2B,AR,88,151
POPE,RUSSELLVILLE 2C,AR,31,37
POPE,RUSSELLVILLE 3A,AR,45,78
POPE,RUSSELLVILLE 3B,AR,85,119
POPE,RUSSELLVILLE 4A,AR,35,76
POPE,RUSSELLVILLE 4B,AR,1,9
POPE,RUSSELLVILLE 4C,AR,29,35
POPE,RUSSELLVILLE 4D,AR,12,9
POPE,RUSSELLVILLE 4E,AR,0,0
POPE,RUSSELLVILLE 4F,AR,12,16
POPE,RUSSELLVILLE 4G,AR,2,7
POPE,RUSSELLVILLE 4H,AR,43,63
POPE,RUSSELLVILLE OUT #1,AR,8,51
POPE,RUSSELLVILLE OUT #2,AR,16,34
POPE,RUSSELLVILLE OUT #3,AR,1,8
POPE,RUSSELLVILLE OUT #4,AR,38,108
POPE,SCOTTSVILLE #1,AR,11,79
POPE,SCOTTSVILLE #2,AR,0,8
SEARCY,PRAIRIE,AR,19,127
SEBASTIAN,1-A,AR,195,176
SEBASTIAN,1-B,AR,41,69
SEBASTIAN,1-C,AR,67,137
SEBASTIAN,1-D,AR,37,167
SEBASTIAN,1-E,AR,1,6
SEBASTIAN,1-F,AR,25,40
SEBASTIAN,1-G,AR,34,61
SEBASTIAN,1-H,AR,81,95
SEBASTIAN,1-I,AR,91,113
SEBASTIAN,1-J,AR,3,9
SEBASTIAN,1-K,AR,50,64
SEBASTIAN,1-L,AR,60,91
SEBASTIAN,1-M,AR,2,1
SEBASTIAN,2-A,AR,128,88
SEBASTIAN,2-B,AR,149,94
SEBASTIAN,2-C,AR,38,38
SEBASTIAN,2-D,AR,85,65
SEBASTIAN,2-E,AR,117,104
SEBASTIAN,2-F,AR,39,28
SEBASTIAN,2-G,AR,34,21
SEBASTIAN,2-H,AR,43,33
SEBASTIAN,3-A,AR,58,67
SEBASTIAN,3-B,AR,73,169
SEBASTIAN,3-C,AR,21,74
SEBASTIAN,3-D,AR,146,298
SEBASTIAN,3-E,AR,110,261
SEBASTIAN,3-F,AR,75,181
SEBASTIAN,3-G,AR,59,263
SEBASTIAN,3-H,AR,93,319
SEBASTIAN,3-I,AR,11,47
SEBASTIAN,3-J,AR,9,36
SEBASTIAN,3-K,AR,4,16
SEBASTIAN,3-L,AR,0,1
SEBASTIAN,3-M,AR,0,0
SEBASTIAN,3-N,AR,0,0
SEBASTIAN,3-O,AR,50,215
SEBASTIAN,4-A,AR,45,103
SEBASTIAN,4-B,AR,60,108
SEBASTIAN,4-C,AR,173,407
SEBASTIAN,4-D,AR,55,169
SEBASTIAN,4-E,AR,101,180
SEBASTIAN,4-F,AR,35,98
SEBASTIAN,4-G,AR,136,411
SEBASTIAN,4-H,AR,62,144
SEBASTIAN,4-I,AR,39,86
SEBASTIAN,4-J,AR,0,4
SEBASTIAN,4-K,AR,67,223
SEBASTIAN,4-L,AR,25,52
SEBASTIAN,4-M,AR,0,0
SEBASTIAN,4-N,AR,57,165
SEBASTIAN,9-1F,AR,10,30
SEBASTIAN,9-1G,AR,9,46
SEBASTIAN,9-1H,AR,7,52
SEBASTIAN,9-1I,AR,33,132
SEBASTIAN,9-1K,AR,30,84
SEBASTIAN,9-1M,AR,0,0
SEBASTIAN,9-1O,AR,7,40
SEBASTIAN,9-2A,AR,47,235
SEBASTIAN,9-2B,AR,12,64
SEBASTIAN,9-2C,AR,42,278
SEBASTIAN,9-2D,AR,1,27
SEBASTIAN,9-2E,AR,0,5
SEBASTIAN,9-2F,AR,5,50
SEBASTIAN,9-2H,AR,5,16
SEBASTIAN,9-2I,AR,3,14
SEBASTIAN,9-2J,AR,0,2
SEBASTIAN,9-2M,AR,0,0
SEBASTIAN,9-3A,AR,21,99
SEBASTIAN,9-3B,AR,28,185
SEBASTIAN,9-3C,AR,38,128
SEBASTIAN,9-3D,AR,5,45
SEBASTIAN,9-3M,AR,7,34
SEBASTIAN,9-3N,AR,5,36
SEBASTIAN,9-3O,AR,7,45
SEBASTIAN,9-3P,AR,11,39
SEBASTIAN,9-4A,AR,8,21
SEBASTIAN,9-4B,AR,28,267
SEBASTIAN,9-4C,AR,56,280
SEBASTIAN,9-4D,AR,9,23
SEBASTIAN,9-4E,AR,4,24
SEBASTIAN,9-4G,AR,6,16
SEBASTIAN,9-4H,AR,21,84
SEBASTIAN,9-4I,AR,13,115
SEBASTIAN,9-4J,AR,2,4
SEBASTIAN,9-4K,AR,21,128
SEBASTIAN,9-4L,AR,0,0
SEBASTIAN,9-5A,AR,4,6
SEBASTIAN,9-5B,AR,0,3
SEBASTIAN,9-6A,AR,2,6
SEBASTIAN,9-6B,AR,4,30
SEBASTIAN,9-6C,AR,2,0
SEBASTIAN,9-J,AR,33,83
SEBASTIAN,9-L,AR,49,108
WASHINGTON,020 BOSTON,AR,17,78
WASHINGTON,040 BRUSH CREEK,AR,118,369
WASHINGTON,060 CANE HILL,AR,70,203
WASHINGTON,080 CENTER,AR,48,138
WASHINGTON,082 CENTER-2,AR,13,15
WASHINGTON,085 CENTER HOUSE,AR,7,11
WASHINGTON,100 COVE CREEK,AR,50,125
WASHINGTON,110 COVE CREEK-S,AR,3,7
WASHINGTON,120 CRAWFORD,AR,62,156
WASHINGTON,140 DURHAM,AR,36,115
WASHINGTON,160 DUTCH MILLS,AR,12,61
WASHINGTON,180 ELKINS,AR,101,235
WASHINGTON,181 ELKINS-H,AR,18,33
WASHINGTON,200 ELM SPRINGS TWP,AR,11,84
WASHINGTON,210 ELM SPRINGS CITY,AR,82,356
WASHINGTON,220 FARMINGTON-1,AR,113,209
WASHINGTON,221 FARMINGTON-S,AR,8,24
WASHINGTON,222 FARMINGTON-2,AR,180,448
WASHINGTON,240 FAY 01,AR,112,37
WASHINGTON,250 FAY 02,AR,130,60
WASHINGTON,260 FAY 03,AR,280,155
WASHINGTON,270 FAY 04,AR,152,42
WASHINGTON,280 FAY 05,AR,376,120
WASHINGTON,290 FAY 06,AR,321,283
WASHINGTON,300 FAY 07,AR,154,79
WASHINGTON,310 FAY 08,AR,227,83
WASHINGTON,320 FAY 09,AR,267,91
WASHINGTON,330 FAY 10,AR,81,72
WASHINGTON,331 FAY 11,AR,177,232
WASHINGTON,332 FAY 12,AR,231,284
WASHINGTON,333 FAY 13,AR,221,75
WASHINGTON,334 FAY 14,AR,65,25
WASHINGTON,335 FAY 15,AR,107,35
WASHINGTON,336 FAY 16,AR,8,11
WASHINGTON,337 FAY 17,AR,220,194
WASHINGTON,338 FAY 18,AR,192,96
WASHINGTON,339 FAY 19,AR,234,197
WASHINGTON,340 FAY 20,AR,252,174
WASHINGTON,341 FAY 21,AR,83,106
WASHINGTON,342 FAY 22,AR,236,152
WASHINGTON,343 FAY 23,AR,192,90
WASHINGTON,344 FAY 24,AR,88,22
WASHINGTON,345 FAY 25,AR,138,34
WASHINGTON,346 FAY 26,AR,125,96
WASHINGTON,347 FAY 27,AR,185,187
WASHINGTON,348 FAY 28,AR,102,227
WASHINGTON,349 FAY 29,AR,96,132
WASHINGTON,350 FAY 30,AR,133,173
WASHINGTON,351 FAY 31,AR,205,271
WASHINGTON,352 FAY 32,AR,83,169
WASHINGTON,353 FAY 33,AR,15,16
WASHINGTON,354 FAY 34,AR,0,0
WASHINGTON,355 FAY 35,AR,81,92
WASHINGTON,356 FAY 36,AR,82,21
WASHINGTON,357 FAY 37,AR,25,7
WASHINGTON,358 FAY 38,AR,51,36
WASHINGTON,359 FAY 39,AR,19,30
WASHINGTON,360 FAY 40,AR,256,244
WASHINGTON,361 FAY 41,AR,16,32
WASHINGTON,362 FAY 42,AR,78,44
WASHINGTON,363 FAY 43,AR,4,16
WASHINGTON,364 FAY 44,AR,55,35
WASHINGTON,365 FAY 45,AR,2,13
WASHINGTON,366 FAY 46,AR,35,107
WASHINGTON,367 FAY 47,AR,0,0
WASHINGTON,368 FAY 48,AR,0,0
WASHINGTON,369 GREENLAND CITY,AR,103,146
WASHINGTON,370 GREENLAND TWP,AR,77,182
WASHINGTON,373 GOSHEN CITY,AR,118,381
WASHINGTON,375 GOSHEN TWP,AR,69,163
WASHINGTON,380 HARMON,AR,48,210
WASHINGTON,381 HARMON-S,AR,6,8
WASHINGTON,400 ILLINOIS,AR,25,189
WASHINGTON,419 JOHNSON TWP-H,AR,0,0
WASHINGTON,420 JOHNSON TWP,AR,22,30
WASHINGTON,421 JOHNSON CITY,AR,218,367
WASHINGTON,422 JOHNSON CITY-S,AR,1,1
WASHINGTON,440 LEES CREEK,AR,59,97
WASHINGTON,460 LINCOLN,AR,92,276
WASHINGTON,480 LITTERAL,AR,126,247
WASHINGTON,500 MARRS HILL,AR,36,179
WASHINGTON,520 MORROW,AR,14,84
WASHINGTON,541 PRAIRIE TWP 1,AR,179,431
WASHINGTON,542 PRAIRIE TWP 2,AR,65,98
WASHINGTON,543 PRAIRIE TWP 3,AR,2,1
WASHINGTON,544 PRAIRIE TWP 4,AR,11,33
WASHINGTON,545 PRAIRIE TWP 5,AR,40,73
WASHINGTON,560 PRAIRIE GR CITY,AR,150,460
WASHINGTON,561 PRAIRIE GR CITY-SENATE,AR,5,39
WASHINGTON,562 PRAIRIE GR CITY-HOUSE,AR,18,66
WASHINGTON,580 PRAIRIE GR TWP,AR,30,97
WASHINGTON,581 PRAIRIE GR TWP-SENATE,AR,8,49
WASHINGTON,620 REED,AR,17,34
WASHINGTON,640 RHEAS MILL,AR,31,117
WASHINGTON,660 RICHLAND,AR,5,9
WASHINGTON,661 RICHLAND-SENATE,AR,23,97
WASHINGTON,680 SPG 01,AR,87,97
WASHINGTON,690 SPG 02,AR,114,86
WASHINGTON,700 SPG 03,AR,207,190
WASHINGTON,710 SPG 04,AR,121,232
WASHINGTON,720 SPG 05,AR,172,295
WASHINGTON,730 SPG 06,AR,160,131
WASHINGTON,740 SPG 07,AR,54,189
WASHINGTON,741 SPG 08,AR,69,137
WASHINGTON,742 SPG 09,AR,95,63
WASHINGTON,743 SPG 10,AR,35,105
WASHINGTON,744 SPG 11,AR,133,295
WASHINGTON,745 SPG 12,AR,148,381
WASHINGTON,746 SPG 13,AR,81,38
WASHINGTON,747 SPG 14,AR,158,317
WASHINGTON,748 SPG 15,AR,154,119
WASHINGTON,749 SPG 16,AR,123,151
WASHINGTON,752 SPG 17,AR,263,338
WASHINGTON,753 SPG 18,AR,112,193
WASHINGTON,754 SPG 19,AR,83,161
WASHINGTON,755 SPG 20,AR,17,10
WASHINGTON,756 SPG 21,AR,40,108
WASHINGTON,757 SPG 22,AR,4,26
WASHINGTON,758 SPG 23,AR,71,84
WASHINGTON,759 SPG 24,AR,43,15
WASHINGTON,760 SPG 25,AR,5,8
WASHINGTON,761 SPG 26,AR,18,112
WASHINGTON,762 SPG 27,AR,20,93
WASHINGTON,779 SPG TWP,AR,119,403
WASHINGTON,780 STARR HILL,AR,67,241
WASHINGTON,800 TONTITOWN CITY-1,AR,92,349
WASHINGTON,801 TONTITOWN CITY-2,AR,44,148
WASHINGTON,802 TONTITOWN CITY-3,AR,2,13
WASHINGTON,803 TONTITOWN CITY-4,AR,0,0
WASHINGTON,804 TONTITOWN CITY-5,AR,0,0
WASHINGTON,807 TONTITOWN TWP,AR,0,1
WASHINGTON,810 VALLEY,AR,36,103
WASHINGTON,811 VALLEY-S,AR,0,6
WASHINGTON,812 VALLEY-H,AR,15,26
WASHINGTON,820 VINEYARD,AR,18,62
WASHINGTON,830 WAR EAGLE,AR,8,25
WASHINGTON,840 WEDINGTON,AR,16,88
WASHINGTON,860 WEST FORK CITY-1,AR,79,181
WASHINGTON,861 WEST FORK CITY-2,AR,10,30
WASHINGTON,862 WEST FORK CITY-3,AR,0,3
WASHINGTON,880 WEST FORK TWP,AR,41,81
WASHINGTON,881 WEST FORK TWP-H,AR,23,48
WASHINGTON,900 WHEELER,AR,74,169
WASHINGTON,901 WHEELER-S,AR,0,0
WASHINGTON,902 WHEELER-H,AR,45,74
WASHINGTON,920 WHITE RIVER,AR,22,73
WASHINGTON,930 WHITE RIVER-H,AR,4,23
WASHINGTON,931 WHITE RIVER-S,AR,8,28
WASHINGTON,940 WINSLOW TWP,AR,59,141
WASHINGTON,950 WINSLOW CITY,AR,41,59
WASHINGTON,960 WYMAN,AR,38,82
