COUNTY,PRECINCT,STATE,DEM,REP
HALL,15-QUILLIANS,GA,112,974
HALL,16-BARK CAMP,GA,299,1507
HALL,17-CHESTATEE,GA,187,1012
HALL,18-FORK,GA,186,977
HALL,19-WHELCHEL,GA,246,1209
HALL,20-WEST WHELCHEL,GA,271,1212
HALL,21-GAINESVILLE I,GA,382,710
HALL,22-GAINESVILLE II,GA,596,65
HALL,23-GAINESVILLE III,GA,539,446
HALL,24-GAINESVILLE IV,GA,277,399
HALL,25-GAINESVILLE V,GA,152,285
HALL,26-GILLSVILLE,GA,55,467
HALL,27-BIG HICKORY,GA,154,1349
HALL,28-FRIENDSHIP I,GA,494,2106
HALL,29-FRIENDSHIP II,GA,210,951
HALL,30-FRIENDSHIP III,GA,366,1104
HALL,31-FRIENDSHIP IV,GA,274,883
HART,BIO,GA,93,293
HART,BOWERSVILLE,GA,79,388
HART,COKESBURY,GA,117,190
HART,GOLDMINE,GA,102,426
HART,HARTWELL,GA,333,649
HART,REED CREEK,GA,139,585
HART,SHOAL CREEK,GA,65,413
JACKSON,CENTRAL JACKSON,GA,540,2510
JACKSON,NORTH JACKSON,GA,467,1891
JACKSON,SOUTH JACKSON,GA,430,1532
JACKSON,WEST JACKSON,GA,625,2788
LUMPKIN,DAHLONEGA,GA,716,2910
MADISON,COLBERT,GA,262,663
MADISON,COLLINS,GA,30,210
MADISON,COMER,GA,134,334
MADISON,DANIELSVILLE,GA,83,394
MADISON,FORK,GA,53,167
MADISON,HARRISON,GA,15,232
MADISON,HULL,GA,390,779
MADISON,ILA,GA,64,370
MADISON,MILL,GA,53,386
MADISON,PAOLI,GA,14,107
MADISON,PITTMAN,GA,133,576
MADISON,POCA,GA,51,323
PICKENS,APPALACHIAN,GA,69,313
PICKENS,JASPER,GA,109,356
PICKENS,NELSON,GA,70,382
PICKENS,REFUGE,GA,62,501
PICKENS,SHARPTOP,GA,134,524
PICKENS,YELLOW CREEK,GA,138,744
RABUN,RABUN,GA,325,1484
STEPHENS,SENIOR CENTER,GA,565,1784
TOWNS,HIAWASSEE,GA,74,374
TOWNS,MACEDONIA,GA,90,487
TOWNS,TATE CITY,GA,4,17
TOWNS,YOUNG HARRIS,GA,165,594
UNION,BLAIRSVILLE,GA,70,392
UNION,CHOESTOE,GA,53,340
UNION,COOSA,GA,63,431
UNION,DOOLEY,GA,84,349
UNION,GUMLOG,GA,55,412
UNION,IVY LOG,GA,56,413
UNION,JONES CREEK,GA,64,493
UNION,OWLTOWN,GA,51,312
UNION,PAT COLWELL,GA,62,393
UNION,SUCHES,GA,37,227
UNION,TRACKROCK,GA,49,264
WHITE,BLUE CREEK,GA,105,564
WHITE,BLUE RIDGE,GA,33,237
WHITE,HELEN,GA,41,146
WHITE,MOSSY CREEK,GA,90,801
WHITE,MT. YONAH,GA,151,785
WHITE,NACOOCHEE,GA,121,297
WHITE,ROBERTSTOWN,GA,22,114
WHITE,SHOAL CREEK,GA,59,583
WHITE,TESNATEE,GA,45,251
WHITE,TOWN CREEK,GA,58,387
WHITE,WHITE CREEK,GA,43,482
