STATE,DISTRICT,COUNTY,PRECINCT,PAST_DEM,PAST_REP
MN,8,1,5,478,465
MN,8,1,10,190,312
MN,8,1,15,91,78
MN,8,1,20,12,11
MN,8,1,25,29,13
MN,8,1,30,55,35
MN,8,1,35,12,10
MN,8,1,38,15,9
MN,8,1,40,329,387
MN,8,1,45,97,115
MN,8,1,50,146,155
MN,8,1,55,57,49
MN,8,1,60,264,261
MN,8,1,65,145,106
MN,8,1,70,129,102
MN,8,1,75,58,59
MN,8,1,80,70,86
MN,8,1,82,8,13
MN,8,1,85,46,60
MN,8,1,90,145,154
MN,8,1,95,10,18
MN,8,1,100,6,14
MN,8,1,105,10,5
MN,8,1,110,56,44
MN,8,1,115,12,16
MN,8,1,120,87,58
MN,8,1,125,18,24
MN,8,1,130,48,49
MN,8,1,132,17,13
MN,8,1,135,112,108
MN,8,1,140,42,64
MN,8,1,145,312,346
MN,8,1,150,45,37
MN,8,1,155,9,35
MN,8,1,160,34,50
MN,8,1,165,33,14
MN,8,1,170,11,24
MN,8,1,175,368,333
MN,8,1,180,79,33
MN,8,1,185,134,196
MN,8,1,190,14,15
MN,8,1,195,50,53
MN,8,1,200,16,19
MN,8,1,205,99,101
MN,8,1,210,98,98
MN,8,1,215,116,82
MN,8,1,220,10,14
MN,8,1,225,32,33
MN,8,1,230,55,61
MN,8,1,240,10,17
MN,8,1,255,11,8
MN,8,1,260,43,29
MN,8,1,285,16,14
MN,8,1,290,23,28
MN,6,2,5,705,1235
MN,6,2,10,732,1103
MN,6,2,15,924,1244
MN,6,2,20,705,880
MN,6,2,25,725,1304
MN,6,2,30,572,934
MN,6,2,35,549,867
MN,6,2,40,663,1003
MN,6,2,45,634,1054
MN,6,2,50,877,1224
MN,6,2,105,481,360
MN,6,2,110,612,555
MN,6,2,115,585,612
MN,6,2,120,621,504
MN,6,2,125,568,506
MN,6,2,130,588,386
MN,6,2,135,582,570
MN,6,2,140,518,583
MN,6,2,205,109,144
MN,6,2,305,763,527
MN,6,2,310,785,628
MN,6,2,315,647,509
MN,6,2,320,480,384
MN,6,2,325,918,889
MN,6,2,330,482,558
MN,6,2,335,519,499
MN,6,2,340,585,577
MN,6,2,405,647,522
MN,6,2,410,585,540
MN,6,2,415,733,612
MN,6,2,420,762,558
MN,6,2,425,794,743
MN,6,2,430,569,695
MN,6,2,435,417,664
MN,6,2,440,755,1082
MN,6,2,505,749,577
MN,6,2,510,708,646
MN,6,2,515,772,640
MN,6,2,520,849,820
MN,6,2,525,725,676
MN,6,2,530,861,1121
MN,6,2,535,1000,1008
MN,6,2,540,168,266
MN,6,2,605,906,1275
MN,6,2,705,610,520
MN,6,2,710,1017,920
MN,5,2,805,1087,409
MN,5,2,810,860,362
MN,5,2,815,866,351
MN,5,2,820,842,386
MN,5,2,825,792,421
MN,5,2,830,640,447
MN,5,2,835,830,365
MN,5,2,840,746,375
MN,6,2,905,985,1469
MN,3,2,1005,1086,1252
MN,3,2,1010,966,1163
MN,3,2,1015,825,811
MN,3,2,1020,547,543
MN,3,2,1105,858,836
MN,3,2,1110,548,596
MN,3,2,1115,921,918
MN,3,2,1120,579,536
MN,3,2,1125,786,572
MN,3,2,1205,835,683
MN,3,2,1210,777,778
MN,3,2,1215,796,658
MN,3,2,1220,839,596
MN,3,2,1305,819,759
MN,3,2,1310,831,747
MN,3,2,1315,801,638
MN,3,2,1320,1130,996
MN,3,2,1405,863,706
MN,3,2,1410,975,822
MN,3,2,1415,613,472
MN,3,2,1420,457,331
MN,3,2,1425,765,651
MN,6,2,1505,815,1215
MN,6,2,1510,922,1222
MN,6,2,1515,760,1159
MN,5,2,1605,705,513
MN,5,2,1610,682,510
MN,5,2,1615,858,433
MN,5,2,1620,712,384
MN,5,2,1705,635,372
MN,5,2,1710,636,307
MN,5,2,1715,867,565
MN,5,2,1720,851,535
MN,5,2,1805,725,423
MN,5,2,1810,875,599
MN,5,2,1815,580,246
MN,5,2,1820,622,318
MN,6,2,1905,490,699
MN,6,2,1910,709,1166
MN,6,2,1915,646,1037
MN,6,2,1920,562,922
MN,6,2,1925,399,808
MN,6,2,1930,538,919
MN,5,2,2005,200,65
MN,6,2,2105,507,444
MN,6,2,2205,522,637
MN,6,2,2210,792,974
MN,6,2,2215,667,766
MN,6,2,2220,829,1257
MN,6,2,2225,544,589
MN,6,2,2230,688,1092
MN,6,2,2235,786,1146
MN,6,2,2305,1229,1742
MN,6,2,2405,565,1130
MN,6,2,2410,276,622
MN,6,2,2505,558,836
MN,6,2,2510,441,868
MN,6,2,2515,465,769
MN,6,2,2520,314,504
MN,6,2,2605,1118,1543
MN,6,2,2610,305,467
MN,6,2,2705,487,909
MN,6,2,2710,888,1269
MN,6,2,2805,865,1124
MN,6,2,2810,483,551
MN,6,2,2905,726,884
MN,6,2,2910,674,934
MN,6,2,3005,805,1239
MN,6,2,3010,563,975
MN,5,2,3105,450,419
MN,5,2,3110,590,464
MN,5,2,3115,867,686
MN,7,3,5,14,19
MN,7,3,10,87,144
MN,7,3,15,124,172
MN,7,3,20,302,482
MN,7,3,25,46,31
MN,7,3,30,54,65
MN,7,3,35,58,62
MN,7,3,40,275,390
MN,7,3,45,63,78
MN,7,3,50,243,358
MN,7,3,51,163,334
MN,7,3,55,518,619
MN,7,3,65,691,735
MN,7,3,75,626,907
MN,7,3,82,54,32
MN,7,3,85,390,556
MN,7,3,90,47,83
MN,7,3,95,31,51
MN,7,3,100,195,278
MN,7,3,105,70,84
MN,7,3,110,45,60
MN,7,3,115,126,214
MN,7,3,120,118,202
MN,7,3,125,359,507
MN,7,3,130,180,146
MN,7,3,135,112,156
MN,7,3,140,398,592
MN,7,3,145,121,65
MN,7,3,150,23,30
MN,7,3,155,181,277
MN,7,3,160,72,25
MN,7,3,165,15,30
MN,7,3,170,140,189
MN,7,3,175,46,39
MN,7,3,180,65,153
MN,7,3,185,39,68
MN,7,3,190,74,81
MN,7,3,195,95,136
MN,7,3,200,13,30
MN,7,3,205,58,125
MN,7,3,210,139,99
MN,7,3,215,95,189
MN,7,3,220,41,99
MN,7,3,225,28,22
MN,7,3,230,160,79
MN,7,3,235,9,29
MN,7,3,240,26,82
MN,7,4,5,73,37
MN,7,4,10,5,9
MN,7,4,15,647,743
MN,7,4,20,761,472
MN,7,4,25,613,436
MN,7,4,30,764,627
MN,7,4,35,738,534
MN,7,4,40,911,639
MN,7,4,45,22,20
MN,8,4,50,28,35
MN,8,4,55,135,146
MN,7,4,60,73,83
MN,8,4,65,22,48
MN,8,4,70,44,52
MN,7,4,75,293,364
MN,8,4,80,384,420
MN,8,4,85,0,4
MN,7,4,90,495,539
MN,8,4,95,68,109
MN,7,4,100,5,1
MN,8,4,105,130,213
MN,8,4,110,32,62
MN,7,4,115,27,83
MN,7,4,120,61,61
MN,7,4,125,31,30
MN,7,4,130,99,186
MN,8,4,135,28,74
MN,7,4,140,5,11
MN,7,4,145,151,195
MN,7,4,150,31,20
MN,7,4,155,10,6
MN,8,4,160,43,78
MN,8,4,165,87,63
MN,8,4,170,1080,1311
MN,7,4,172,9,25
MN,8,4,175,9,23
MN,7,4,180,385,1
MN,8,4,185,174,234
MN,8,4,190,11,16
MN,7,4,195,826,17
MN,7,4,200,606,15
MN,7,4,202,348,6
MN,7,4,205,71,60
MN,8,4,210,14,67
MN,7,4,215,18,10
MN,7,4,220,15,30
MN,7,4,225,24,15
MN,7,4,230,6,12
MN,8,4,235,52,59
MN,8,4,240,25,128
MN,8,4,245,24,38
MN,8,4,250,347,142
MN,8,4,255,49,49
MN,8,4,260,343,447
MN,8,4,265,31,25
MN,8,4,270,377,341
MN,7,4,275,9,4
MN,7,4,280,12,5
MN,8,4,285,47,48
MN,7,4,290,26,37
MN,7,4,295,46,46
MN,7,4,300,18,26
MN,6,5,5,142,260
MN,6,5,10,452,655
MN,6,5,15,47,63
MN,6,5,20,125,292
MN,6,5,25,128,288
MN,6,5,30,81,217
MN,6,5,35,100,264
MN,6,5,40,180,374
MN,6,5,45,166,298
MN,6,5,50,176,313
MN,6,5,55,298,651
MN,6,5,56,2,0
MN,6,5,60,307,483
MN,6,5,70,489,445
MN,6,5,80,584,377
MN,6,5,85,449,252
MN,6,5,90,185,436
MN,6,5,95,454,557
MN,6,5,100,564,617
MN,6,5,105,563,582
MN,6,5,110,685,866
MN,6,5,111,578,589
MN,6,5,112,600,748
MN,6,5,115,124,202
MN,6,5,120,694,1020
MN,7,6,5,59,35
MN,7,6,10,40,30
MN,7,6,15,32,20
MN,7,6,20,8,3
MN,7,6,25,57,116
MN,7,6,30,40,36
MN,7,6,31,61,31
MN,7,6,35,125,79
MN,7,6,40,8,5
MN,7,6,45,45,37
MN,7,6,50,172,148
MN,7,6,55,21,29
MN,7,6,56,5,8
MN,7,6,60,21,30
MN,7,6,65,19,33
MN,7,6,70,28,32
MN,7,6,75,32,50
MN,7,6,80,294,351
MN,7,6,85,173,184
MN,7,6,86,17,36
MN,7,6,90,24,26
MN,7,6,95,54,54
MN,7,6,100,10,12
MN,1,7,5,118,138
MN,1,7,10,77,143
MN,1,7,15,83,97
MN,1,7,20,83,81
MN,1,7,25,51,62
MN,1,7,30,70,76
MN,1,7,35,271,388
MN,1,7,40,581,661
MN,1,7,45,190,219
MN,1,7,50,159,124
MN,1,7,55,190,225
MN,1,7,60,152,164
MN,1,7,65,717,553
MN,1,7,70,199,239
MN,1,7,75,328,427
MN,1,7,80,27,79
MN,1,7,85,80,113
MN,1,7,90,126,113
MN,1,7,95,283,231
MN,1,7,100,341,218
MN,1,7,105,129,86
MN,1,7,106,460,314
MN,1,7,110,301,133
MN,1,7,115,399,240
MN,1,7,120,810,475
MN,1,7,125,653,419
MN,1,7,130,751,661
MN,1,7,135,850,618
MN,1,7,140,1775,973
MN,1,7,145,1068,644
MN,1,7,150,386,295
MN,1,7,155,512,437
MN,1,7,160,1027,809
MN,1,7,165,1756,1014
MN,1,7,170,630,580
MN,1,7,175,53,26
MN,1,7,195,53,102
MN,1,7,197,495,564
MN,1,7,200,430,418
MN,1,7,205,57,89
MN,1,7,210,60,111
MN,1,7,212,2,4
MN,1,7,213,1,1
MN,1,7,215,54,55
MN,1,7,220,31,92
MN,1,7,225,316,384
MN,1,7,230,221,184
MN,1,7,235,67,93
MN,1,7,240,110,92
MN,1,7,245,391,370
MN,1,7,250,59,108
MN,1,7,255,70,99
MN,1,7,260,61,75
MN,1,8,5,47,125
MN,1,8,10,31,93
MN,1,8,15,33,112
MN,1,8,20,5,3
MN,1,8,25,93,100
MN,1,8,30,184,325
MN,1,8,35,31,121
MN,1,8,40,17,18
MN,1,8,45,116,76
MN,1,8,50,59,248
MN,1,8,55,87,87
MN,1,8,60,42,121
MN,1,8,65,72,106
MN,1,8,70,144,292
MN,1,8,75,41,66
MN,1,8,80,391,326
MN,1,8,85,492,463
MN,1,8,90,427,422
MN,1,8,95,358,397
MN,1,8,100,457,610
MN,1,8,105,461,389
MN,1,8,110,447,567
MN,1,8,115,362,651
MN,1,8,120,24,107
MN,1,8,125,26,137
MN,1,8,130,91,142
MN,1,8,135,300,406
MN,1,8,140,322,608
MN,1,8,145,196,283
MN,1,8,150,222,303
MN,1,8,155,34,162
MN,1,8,160,18,72
MN,8,9,5,122,104
MN,8,9,10,42,30
MN,8,9,15,156,91
MN,8,9,20,362,238
MN,8,9,25,35,23
MN,8,9,30,317,211
MN,8,9,35,261,125
MN,8,9,40,834,516
MN,8,9,45,691,308
MN,8,9,50,850,355
MN,8,9,55,771,386
MN,8,9,60,662,417
MN,8,9,65,239,30
MN,8,9,68,39,30
MN,8,9,70,50,25
MN,8,9,75,69,31
MN,8,9,80,172,133
MN,8,9,85,65,46
MN,8,9,90,104,78
MN,8,9,95,47,26
MN,8,9,100,61,43
MN,8,9,105,221,139
MN,8,9,110,525,233
MN,8,9,115,290,239
MN,8,9,118,12,0
MN,8,9,120,378,144
MN,8,9,125,70,59
MN,8,9,130,127,50
MN,8,9,135,380,160
MN,8,9,140,197,149
MN,8,9,145,147,110
MN,8,9,150,134,85
MN,8,9,155,41,34
MN,8,9,160,77,21
MN,8,9,165,1724,1289
MN,8,9,170,763,467
MN,8,9,175,171,52
MN,8,9,180,140,101
MN,8,9,185,43,8
MN,6,10,5,136,353
MN,6,10,10,127,401
MN,6,10,15,838,1174
MN,3,10,20,794,1031
MN,3,10,25,965,1062
MN,3,10,30,581,927
MN,3,10,35,915,1211
MN,3,10,36,936,1553
MN,3,10,37,1046,1396
MN,3,10,38,741,1218
MN,3,10,40,1430,1724
MN,3,10,45,1432,1929
MN,3,10,50,1324,1477
MN,3,10,55,1541,1596
MN,6,10,65,349,440
MN,6,10,70,274,483
MN,3,10,72,9,15
MN,6,10,75,92,195
MN,6,10,80,72,140
MN,6,10,85,172,453
MN,3,10,90,382,884
MN,3,10,92,0,2
MN,6,10,95,299,651
MN,6,10,100,61,124
MN,6,10,105,644,1118
MN,6,10,110,221,331
MN,3,10,115,353,667
MN,3,10,117,699,1099
MN,3,10,119,522,1245
MN,6,10,120,1134,1797
MN,6,10,125,1208,1751
MN,6,10,130,261,518
MN,6,10,135,801,1353
MN,6,10,140,269,501
MN,6,10,150,117,336
MN,8,11,5,6,35
MN,8,11,10,49,43
MN,8,11,15,76,154
MN,8,11,20,83,178
MN,8,11,25,31,4
MN,8,11,30,17,30
MN,8,11,35,170,243
MN,8,11,40,16,17
MN,8,11,45,71,57
MN,8,11,50,3,4
MN,8,11,55,15,27
MN,8,11,60,19,38
MN,8,11,65,27,61
MN,8,11,70,28,42
MN,8,11,75,209,47
MN,8,11,80,31,43
MN,8,11,85,196,180
MN,8,11,90,27,45
MN,8,11,95,240,450
MN,8,11,100,161,360
MN,8,11,105,29,16
MN,8,11,110,54,33
MN,8,11,115,92,83
MN,8,11,118,6,18
MN,8,11,120,111,136
MN,8,11,125,41,102
MN,8,11,130,50,63
MN,8,11,135,146,177
MN,8,11,140,234,501
MN,8,11,145,123,168
MN,8,11,150,17,30
MN,8,11,155,35,71
MN,8,11,160,117,185
MN,8,11,165,26,39
MN,8,11,170,67,126
MN,8,11,175,126,307
MN,8,11,180,24,53
MN,8,11,185,20,38
MN,8,11,187,0,6
MN,8,11,188,17,25
MN,8,11,190,510,142
MN,8,11,195,100,128
MN,8,11,200,82,56
MN,8,11,205,140,221
MN,8,11,210,191,360
MN,8,11,215,144,205
MN,8,11,220,12,33
MN,8,11,225,198,263
MN,8,11,230,68,60
MN,8,11,235,34,51
MN,8,11,240,25,35
MN,8,11,245,14,41
MN,8,11,250,393,522
MN,8,11,252,77,11
MN,8,11,255,38,77
MN,8,11,260,16,24
MN,8,11,262,3,1
MN,8,11,265,551,794
MN,8,11,270,71,116
MN,8,11,275,33,46
MN,8,11,280,48,61
MN,8,11,285,197,216
MN,8,11,290,136,192
MN,8,11,295,27,59
MN,8,11,300,65,124
MN,8,11,305,298,270
MN,8,11,310,152,66
MN,8,11,312,15,9
MN,8,11,315,96,212
MN,8,11,317,58,48
MN,8,11,320,256,279
MN,7,12,5,107,47
MN,7,12,10,331,342
MN,7,12,15,59,47
MN,7,12,20,30,35
MN,7,12,25,290,182
MN,7,12,30,62,74
MN,7,12,35,55,33
MN,7,12,40,62,26
MN,7,12,45,58,74
MN,7,12,50,30,69
MN,7,12,55,29,49
MN,7,12,60,49,34
MN,7,12,65,82,71
MN,7,12,70,97,45
MN,7,12,75,637,541
MN,7,12,90,618,580
MN,7,12,105,27,121
MN,7,12,110,61,124
MN,7,12,115,205,216
MN,7,12,120,58,71
MN,7,12,125,59,65
MN,7,12,130,48,41
MN,7,12,135,29,80
MN,8,13,5,214,274
MN,8,13,15,205,165
MN,8,13,20,1297,1531
MN,8,13,25,591,762
MN,8,13,30,668,844
MN,8,13,35,505,703
MN,8,13,40,418,528
MN,8,13,45,285,343
MN,8,13,50,681,1101
MN,8,13,55,1118,1294
MN,8,13,60,431,736
MN,8,13,65,651,766
MN,8,13,66,980,1254
MN,8,13,67,504,775
MN,8,13,70,497,443
MN,8,13,75,170,261
MN,8,13,80,215,275
MN,8,13,85,269,329
MN,8,13,86,15,11
MN,8,13,90,271,392
MN,8,13,95,479,652
MN,8,13,100,285,287
MN,8,13,105,1775,2501
MN,7,14,5,55,69
MN,7,14,10,212,208
MN,7,14,15,161,170
MN,7,14,20,191,207
MN,7,14,25,32,54
MN,7,14,30,19,38
MN,7,14,35,114,96
MN,7,14,40,991,799
MN,7,14,45,113,172
MN,7,14,50,82,75
MN,7,14,55,94,131
MN,7,14,60,35,47
MN,7,14,65,19,24
MN,7,14,70,27,19
MN,7,14,75,18,22
MN,7,14,80,39,33
MN,7,14,85,245,287
MN,7,14,90,64,104
MN,7,14,95,53,56
MN,7,14,100,38,38
MN,7,14,105,435,443
MN,7,14,110,128,127
MN,7,14,115,97,72
MN,7,14,120,58,59
MN,7,14,125,32,52
MN,7,14,130,48,74
MN,7,14,135,49,25
MN,7,14,140,51,119
MN,7,14,145,59,67
MN,7,14,150,72,106
MN,7,14,155,1206,904
MN,7,14,160,1114,641
MN,7,14,165,725,623
MN,7,14,170,1061,884
MN,7,14,175,499,259
MN,7,14,180,456,231
MN,7,14,185,463,224
MN,7,14,190,955,499
MN,7,14,195,696,495
MN,7,14,200,650,914
MN,7,14,205,505,389
MN,7,14,210,479,320
MN,7,14,212,562,488
MN,7,14,214,907,738
MN,7,14,215,47,58
MN,7,14,217,2,0
MN,7,14,220,45,54
MN,7,14,225,444,592
MN,7,14,230,139,168
MN,7,14,235,101,142
MN,7,14,240,120,145
MN,7,14,245,51,43
MN,7,14,250,58,56
MN,7,14,255,70,88
MN,7,14,260,160,102
MN,7,14,265,31,42
MN,7,14,270,31,28
MN,7,15,5,253,269
MN,7,15,10,29,38
MN,7,15,15,100,154
MN,7,15,20,22,43
MN,7,15,25,162,257
MN,7,15,30,61,108
MN,7,15,35,54,105
MN,7,15,40,63,53
MN,7,15,45,74,57
MN,7,15,50,14,35
MN,7,15,55,0,2
MN,7,15,56,6,2
MN,7,15,60,59,120
MN,7,15,65,36,50
MN,7,15,70,142,34
MN,7,15,75,76,120
MN,7,15,80,8,12
MN,7,15,85,51,72
MN,7,15,90,64,80
MN,7,15,95,79,151
MN,7,15,100,77,127
MN,7,15,105,104,158
MN,7,15,110,17,42
MN,7,15,115,27,25
MN,7,15,120,81,133
MN,7,15,125,37,65
MN,7,15,130,41,24
MN,7,15,135,0,3
MN,7,15,140,16,20
MN,8,16,5,112,51
MN,8,16,10,268,146
MN,8,16,15,232,119
MN,8,16,20,122,35
MN,8,16,25,114,84
MN,8,16,30,208,110
MN,8,16,35,192,120
MN,8,16,40,199,148
MN,8,16,45,71,55
MN,8,16,50,88,52
MN,8,16,55,90,49
MN,8,16,60,67,45
MN,8,16,65,230,207
MN,7,17,5,33,61
MN,7,17,10,22,56
MN,7,17,15,51,53
MN,1,17,20,35,29
MN,1,17,25,44,124
MN,1,17,30,6,4
MN,7,17,35,37,47
MN,1,17,40,17,46
MN,1,17,45,14,43
MN,7,17,47,9,45
MN,7,17,50,93,107
MN,7,17,55,28,63
MN,7,17,60,81,67
MN,1,17,65,67,99
MN,1,17,70,43,102
MN,1,17,75,335,570
MN,1,17,85,37,96
MN,7,17,90,29,50
MN,1,17,95,25,69
MN,7,17,100,18,32
MN,7,17,105,35,39
MN,7,17,110,65,55
MN,7,17,115,38,73
MN,7,17,120,199,183
MN,7,17,125,55,73
MN,7,17,130,233,317
MN,7,17,135,315,377
MN,7,17,140,231,215
MN,7,17,145,238,221
MN,8,18,5,677,866
MN,8,18,6,434,567
MN,8,18,7,433,584
MN,8,18,8,336,507
MN,8,18,10,284,359
MN,8,18,15,330,243
MN,8,18,16,463,550
MN,8,18,20,353,375
MN,8,18,25,347,276
MN,8,18,35,324,283
MN,8,18,40,409,400
MN,8,18,42,2,2
MN,8,18,45,419,334
MN,8,18,50,276,250
MN,8,18,55,541,857
MN,8,18,60,246,309
MN,8,18,65,362,345
MN,8,18,70,228,173
MN,8,18,75,321,610
MN,8,18,76,257,394
MN,8,18,80,397,619
MN,8,18,82,3,4
MN,8,18,85,74,56
MN,8,18,90,88,181
MN,8,18,95,324,521
MN,8,18,100,20,36
MN,8,18,105,132,139
MN,8,18,110,378,485
MN,8,18,115,195,341
MN,8,18,120,83,115
MN,8,18,125,93,199
MN,8,18,130,10,21
MN,8,18,135,214,294
MN,8,18,140,6,36
MN,8,18,145,57,59
MN,8,18,150,236,285
MN,8,18,155,263,543
MN,8,18,160,246,388
MN,8,18,165,33,29
MN,8,18,170,165,104
MN,8,18,175,63,125
MN,8,18,180,78,183
MN,8,18,185,516,729
MN,8,18,190,524,760
MN,8,18,195,24,21
MN,8,18,200,283,362
MN,8,18,205,13,30
MN,8,18,210,177,237
MN,8,18,215,215,309
MN,8,18,220,470,783
MN,8,18,225,198,263
MN,8,18,230,413,522
MN,8,18,235,93,218
MN,8,18,240,494,583
MN,8,18,245,65,100
MN,8,18,250,52,97
MN,8,18,255,96,114
MN,8,18,260,142,174
MN,8,18,265,80,57
MN,8,18,275,110,222
MN,8,18,280,28,59
MN,8,18,285,26,12
MN,8,18,290,104,118
MN,8,18,295,437,598
MN,2,19,1010,834,783
MN,2,19,1020,919,789
MN,2,19,1030,794,671
MN,2,19,1040,1001,749
MN,2,19,1050,790,898
MN,2,19,1055,1207,1360
MN,2,19,1060,711,510
MN,2,19,1070,1192,972
MN,2,19,1080,1136,1023
MN,2,19,1090,1020,1018
MN,2,19,1100,998,931
MN,2,19,1110,1060,973
MN,2,19,1120,1053,1053
MN,2,19,1130,742,800
MN,2,19,1140,983,674
MN,2,19,1150,793,594
MN,2,19,1210,1190,1126
MN,2,19,1220,913,725
MN,2,19,1230,893,793
MN,2,19,1240,1220,964
MN,2,19,1250,898,473
MN,2,19,1260,1100,810
MN,2,19,1270,909,874
MN,2,19,1280,1546,1342
MN,2,19,1290,723,741
MN,2,19,1300,1125,1066
MN,2,19,1310,1032,941
MN,2,19,1320,830,683
MN,2,19,1330,1362,970
MN,2,19,1340,1107,953
MN,2,19,1350,1108,1152
MN,2,19,1360,1024,1019
MN,2,19,1370,798,694
MN,2,19,1410,317,484
MN,2,19,1510,36,50
MN,2,19,1610,156,286
MN,2,19,1710,398,334
MN,2,19,1720,1546,959
MN,2,19,1730,956,842
MN,2,19,1740,1307,873
MN,2,19,1750,1367,1073
MN,2,19,1755,1046,811
MN,2,19,1760,1006,725
MN,2,19,1765,1312,1257
MN,2,19,1770,1250,1096
MN,2,19,1780,1227,1191
MN,2,19,1790,1386,1047
MN,2,19,1795,543,557
MN,2,19,1800,838,590
MN,2,19,1810,743,571
MN,2,19,1820,713,532
MN,2,19,1830,1290,1023
MN,2,19,1840,856,848
MN,2,19,1850,826,793
MN,2,19,1860,1076,1169
MN,2,19,1870,853,902
MN,2,19,2010,500,815
MN,2,19,2110,318,588
MN,2,19,2210,514,495
MN,2,19,2220,990,1116
MN,2,19,2230,763,1025
MN,2,19,2240,912,1286
MN,2,19,2250,897,1119
MN,2,19,2260,771,1032
MN,2,19,2310,180,258
MN,2,19,2410,133,194
MN,2,19,2510,227,313
MN,2,19,2610,799,647
MN,2,19,2620,707,681
MN,2,19,2630,682,607
MN,2,19,2635,788,788
MN,2,19,2640,880,747
MN,2,19,2645,827,722
MN,2,19,2650,671,890
MN,2,19,2660,667,691
MN,2,19,2710,792,923
MN,2,19,2720,819,1032
MN,2,19,2730,896,1191
MN,2,19,2740,1243,1085
MN,2,19,2750,1213,979
MN,2,19,2760,1036,749
MN,2,19,2770,992,695
MN,2,19,2780,1170,866
MN,2,19,2790,863,362
MN,2,19,2800,1018,691
MN,2,19,2910,824,865
MN,2,19,2920,840,1188
MN,2,19,2930,783,1067
MN,2,19,2940,708,1013
MN,2,19,2950,724,1083
MN,2,19,2960,599,1032
MN,2,19,2970,686,1051
MN,2,19,2980,676,1017
MN,2,19,2990,723,1038
MN,2,19,3000,672,1127
MN,2,19,3010,902,1296
MN,2,19,3020,891,1151
MN,2,19,3030,695,910
MN,2,19,3040,837,922
MN,2,19,3050,951,1005
MN,2,19,3060,976,1180
MN,2,19,3070,955,1136
MN,2,19,3110,346,273
MN,2,19,3210,269,423
MN,2,19,3310,72,47
MN,2,19,3410,979,838
MN,2,19,3420,765,848
MN,2,19,3430,979,783
MN,2,19,3440,684,493
MN,2,19,3450,856,756
MN,2,19,3510,37,44
MN,2,19,3610,23,33
MN,2,19,3710,221,334
MN,2,19,3810,484,277
MN,2,19,3910,86,137
MN,2,19,4010,143,221
MN,2,19,4110,641,773
MN,2,19,4210,1152,1286
MN,2,19,4220,720,787
MN,2,19,4230,978,1311
MN,2,19,4240,773,634
MN,2,19,4250,659,685
MN,2,19,4260,798,773
MN,2,19,4270,975,1026
MN,2,19,4310,89,162
MN,2,19,4410,1417,918
MN,2,19,4420,846,609
MN,2,19,4430,1664,1116
MN,2,19,4440,447,193
MN,2,19,4450,2013,1205
MN,2,19,4510,138,235
MN,2,19,4610,129,139
MN,2,19,4710,285,427
MN,2,19,4810,154,162
MN,2,19,4910,1280,686
MN,2,19,4920,686,298
MN,2,19,4940,1569,823
MN,2,19,4950,802,385
MN,2,19,4970,1016,626
MN,2,19,4980,1311,945
MN,1,20,5,81,124
MN,1,20,10,147,261
MN,1,20,15,105,82
MN,1,20,20,98,146
MN,1,20,25,132,190
MN,1,20,30,408,434
MN,1,20,32,133,134
MN,1,20,35,42,100
MN,1,20,40,384,229
MN,1,20,45,117,138
MN,1,20,50,101,109
MN,1,20,51,966,1122
MN,1,20,52,261,298
MN,1,20,55,266,352
MN,1,20,60,417,668
MN,1,20,65,163,258
MN,1,20,70,38,52
MN,1,20,75,167,201
MN,1,20,80,193,286
MN,1,20,85,157,207
MN,1,20,90,111,131
MN,7,21,5,69,116
MN,7,21,7,537,816
MN,7,21,10,534,782
MN,7,21,15,617,684
MN,7,21,20,598,598
MN,7,21,25,45,61
MN,7,21,27,512,480
MN,7,21,30,583,1026
MN,7,21,35,103,113
MN,7,21,40,129,136
MN,7,21,45,163,274
MN,7,21,50,134,141
MN,7,21,55,486,880
MN,7,21,60,143,151
MN,7,21,65,54,82
MN,7,21,70,46,63
MN,7,21,75,88,78
MN,7,21,80,216,290
MN,7,21,85,213,321
MN,7,21,90,336,471
MN,7,21,95,69,78
MN,7,21,100,1047,1700
MN,7,21,105,293,372
MN,7,21,110,112,174
MN,7,21,115,82,110
MN,7,21,120,28,27
MN,7,21,125,72,116
MN,7,21,130,103,105
MN,7,21,135,253,290
MN,7,21,140,191,278
MN,7,21,145,48,49
MN,7,21,150,47,127
MN,7,21,155,356,391
MN,7,21,160,132,213
MN,7,21,165,51,77
MN,7,21,170,85,131
MN,7,21,175,78,83
MN,1,22,5,65,93
MN,1,22,10,272,269
MN,1,22,15,288,344
MN,1,22,20,208,256
MN,1,22,25,82,144
MN,1,22,30,93,81
MN,1,22,35,51,72
MN,1,22,40,56,100
MN,1,22,45,40,40
MN,1,22,50,48,105
MN,1,22,55,48,88
MN,1,22,60,50,71
MN,1,22,65,116,127
MN,1,22,70,37,89
MN,1,22,75,44,102
MN,1,22,80,68,89
MN,1,22,85,52,60
MN,1,22,90,58,80
MN,1,22,95,217,76
MN,1,22,100,82,59
MN,1,22,105,32,66
MN,1,22,110,161,185
MN,1,22,115,39,66
MN,1,22,120,19,51
MN,1,22,125,46,65
MN,1,22,130,24,62
MN,1,22,135,58,62
MN,1,22,140,70,142
MN,1,22,145,51,76
MN,1,22,150,23,11
MN,1,22,155,595,549
MN,1,22,160,285,347
MN,1,22,165,29,77
MN,1,23,5,93,58
MN,1,23,10,88,103
MN,1,23,15,61,62
MN,1,23,20,85,108
MN,1,23,25,88,59
MN,1,23,30,106,48
MN,1,23,35,90,60
