COUNTY,PRECINCT,STATE,DEM,REP
BAXTER,6-3,AR,13,73
BAXTER,7-1,AR,40,142
BAXTER,7-2,AR,14,74
BAXTER,7-3,AR,22,63
BAXTER,8-1,AR,50,177
BAXTER,8-2,AR,15,43
BAXTER,8-3,AR,13,23
BAXTER,8-4,AR,14,47
BAXTER,8-5,AR,7,12
BAXTER,9-1,AR,49,170
BAXTER,9-2,AR,47,130
BAXTER,9-3,AR,7,32
BAXTER,9-4,AR,30,103
CHICOT,BOWIE 1,AR,122,23
CHICOT,BOWIE 2,AR,159,39
CHICOT,BOWIE 3,AR,139,42
CHICOT,BOWIE RURAL,AR,11,30
CHICOT,CARLTON 1 & 2,AR,166,48
CHICOT,CARLTON 3,AR,103,74
CHICOT,CARLTON RURAL,AR,73,230
CHICOT,PLANTERS 1,AR,62,11
CHICOT,PLANTERS 2,AR,103,15
CHICOT,PLANTERS 3,AR,103,8
CHICOT,PLANTERS 4,AR,115,4
CHICOT,PLANTERS RURAL,AR,62,92
CLAY,BENNETT AND LEMMONS,AR,17,62
CLAY,BRADSHAW & HAYWOOD,AR,6,102
CLAY,BROWN & CARPENTER,AR,18,62
CLAY,CACHE & WILSON,AR,12,36
CLAY,CLARK,AR,9,31
CLAY,EAST OAK BLUFF & BLUE CANE,AR,57,143
CLAY,JOHNSON,AR,8,55
CLAY,KNOB,AR,8,29
CLAY,LIDDELL & CHALK BLUFF,AR,16,78
CLAY,N KILGORE & CLEVELAND,AR,49,196
CLAY,NELSON,AR,8,15
CLAY,NORTH ST. FRANCIS,AR,52,274
CLAY,PAYNE & SWAIN,AR,8,32
CLAY,POLLARD,AR,24,98
CLAY,S KILGORE & GLEGHORN,AR,29,149
CLAY,SOUTH ST. FRANCIS,AR,49,147
CLAY,WEST OAK BLUFF,AR,73,194
CLEBURNE,CALIFORNIA-006,AR,7,108
CLEBURNE,CENTER POST-007,AR,16,107
CLEBURNE,CLAYTON-008,AR,33,182
CLEBURNE,EAST PETER CREEK-023,AR,15,179
CLEBURNE,FRANCIS-009,AR,22,141
CLEBURNE,GILES-013,AR,26,145
CLEBURNE,GRASSEY INSIDE-010,AR,6,58
CLEBURNE,GRASSEY OUTSIDE-011,AR,25,153
CLEBURNE,GREERS FERRY GILES-012,AR,51,204
CLEBURNE,HEALING SPRINGS-014,AR,27,217
CLEBURNE,HEBER SPRINGS OUTSIDE-019,AR,61,355
CLEBURNE,HEBER SPRINGS WARD 1-015,AR,32,135
CLEBURNE,HEBER SPRINGS WARD 2-016,AR,32,143
CLEBURNE,HEBER SPRINGS WARD 3-017,AR,50,188
CLEBURNE,HEBER SPRINGS WARD 4-018,AR,38,204
CLEBURNE,MCJESTER-020,AR,11,64
CLEBURNE,MORGAN INSIDE-035,AR,9,70
CLEBURNE,MORGAN OUTSIDE-021,AR,25,94
CLEBURNE,MOUNTAIN-022,AR,12,134
CLEBURNE,NORTH CADRON INSIDE-002,AR,7,58
CLEBURNE,NORTH CADRON OUTSIDE-003,AR,19,116
CLEBURNE,PICKENS-025,AR,14,93
CLEBURNE,PINE-026,AR,5,58
CLEBURNE,PINEY-027,AR,31,221
CLEBURNE,POFF-028,AR,1,12
CLEBURNE,SALINE INSIDE-029,AR,8,39
CLEBURNE,SALINE OUTSIDE-030,AR,21,90
CLEBURNE,SOUTH CADRON INSIDE-004,AR,16,82
CLEBURNE,SOUTH CADRON OUTSIDE-005,AR,10,110
CLEBURNE,SUGAR CAMP-031,AR,23,103
CLEBURNE,SUGAR LOAF-032,AR,20,115
CLEBURNE,VALLEY-033,AR,6,81
CLEBURNE,WEST PETER CREEK-024,AR,28,196
CLEBURNE,WILBURN-034,AR,18,59
CRAIGHEAD,PRECINCT 1,AR,66,56
CRAIGHEAD,PRECINCT 10,AR,61,143
CRAIGHEAD,PRECINCT 11,AR,47,189
CRAIGHEAD,PRECINCT 12,AR,43,145
CRAIGHEAD,PRECINCT 13,AR,107,110
CRAIGHEAD,PRECINCT 14,AR,92,53
CRAIGHEAD,PRECINCT 15,AR,83,109
CRAIGHEAD,PRECINCT 16,AR,46,103
CRAIGHEAD,PRECINCT 17,AR,40,96
CRAIGHEAD,PRECINCT 18,AR,73,121
CRAIGHEAD,PRECINCT 19,AR,76,57
CRAIGHEAD,PRECINCT 2,AR,68,62
CRAIGHEAD,PRECINCT 20,AR,44,71
CRAIGHEAD,PRECINCT 21,AR,85,135
CRAIGHEAD,PRECINCT 22,AR,77,142
CRAIGHEAD,PRECINCT 23,AR,50,93
CRAIGHEAD,PRECINCT 24,AR,78,75
CRAIGHEAD,PRECINCT 25,AR,54,72
CRAIGHEAD,PRECINCT 26,AR,66,43
CRAIGHEAD,PRECINCT 27,AR,72,85
CRAIGHEAD,PRECINCT 28,AR,71,135
CRAIGHEAD,PRECINCT 29,AR,92,200
CRAIGHEAD,PRECINCT 3,AR,69,106
CRAIGHEAD,PRECINCT 30,AR,73,302
CRAIGHEAD,PRECINCT 31,AR,39,191
CRAIGHEAD,PRECINCT 32,AR,93,20
CRAIGHEAD,PRECINCT 33,AR,77,76
CRAIGHEAD,PRECINCT 34,AR,112,68
CRAIGHEAD,PRECINCT 35,AR,83,63
CRAIGHEAD,PRECINCT 36,AR,67,207
CRAIGHEAD,PRECINCT 37,AR,64,353
CRAIGHEAD,PRECINCT 38,AR,45,204
CRAIGHEAD,PRECINCT 39,AR,67,204
CRAIGHEAD,PRECINCT 4,AR,56,68
CRAIGHEAD,PRECINCT 40,AR,30,204
CRAIGHEAD,PRECINCT 41,AR,60,210
CRAIGHEAD,PRECINCT 42,AR,30,177
CRAIGHEAD,PRECINCT 43,AR,72,346
CRAIGHEAD,PRECINCT 44,AR,57,150
CRAIGHEAD,PRECINCT 45,AR,62,107
CRAIGHEAD,PRECINCT 46,AR,60,222
CRAIGHEAD,PRECINCT 47,AR,42,260
CRAIGHEAD,PRECINCT 48,AR,42,174
CRAIGHEAD,PRECINCT 49,AR,24,87
CRAIGHEAD,PRECINCT 5,AR,43,100
CRAIGHEAD,PRECINCT 50,AR,59,259
CRAIGHEAD,PRECINCT 51,AR,54,217
CRAIGHEAD,PRECINCT 52,AR,11,33
CRAIGHEAD,PRECINCT 53,AR,12,57
CRAIGHEAD,PRECINCT 6,AR,48,200
CRAIGHEAD,PRECINCT 7,AR,75,266
CRAIGHEAD,PRECINCT 8,AR,75,255
CRAIGHEAD,PRECINCT 9,AR,43,144
CRITTENDEN,1ST BAPTIST CHURCH WMPH,AR,76,193
CRITTENDEN,7TH STREET CHURCH WMPH,AR,326,31
CRITTENDEN,ANTHONYVILLE CITY HALL,AR,38,3
CRITTENDEN,BONDS MARINE,AR,12,76
CRITTENDEN,CALVARY WMPH,AR,82,87
CRITTENDEN,CIVIC CENTER,AR,282,45
CRITTENDEN,CRAWFORDSVILLE,AR,62,148
CRITTENDEN,EARLE CITY HALL,AR,271,85
CRITTENDEN,EDMONDSON,AR,92,55
CRITTENDEN,GILMORE,AR,52,22
CRITTENDEN,HEAFER,AR,8,57
CRITTENDEN,HORSESHOE FIRE STATION,AR,18,89
CRITTENDEN,JENNETTE CITY HALL,AR,42,3
CRITTENDEN,JERICHO CITY HALL,AR,39,44
CRITTENDEN,MARION CHURCH OF GOD,AR,121,190
CRITTENDEN,MARION COUNTY OFFICE,AR,162,234
CRITTENDEN,MARION IMMANUEL HWY 77,AR,180,171
CRITTENDEN,MT OLIVE WMPH,AR,196,7
CRITTENDEN,MT PISGAH CHURCH,AR,24,9
CRITTENDEN,PILGRIMS REST CHURCH,AR,138,9
CRITTENDEN,ST LUKE CHURCH,AR,126,10
CRITTENDEN,WM HIGH SCHOOL,AR,276,287
CRITTENDEN,WONDER BOYS CLUB,AR,166,12
CRITTENDEN,WR GOLDEN,AR,131,31
CROSS,"BAY VILLAGE, BIRDEYE",AR,15,44
CROSS,BEDFORD,AR,12,49
CROSS,BRUSHY LAKE,AR,3,51
CROSS,CHERRY VALLEY CITY,AR,14,81
CROSS,ELLIS,AR,4,88
CROSS,FAIR OAKS,AR,2,29
CROSS,HICKORY RIDGE CITY,AR,15,66
CROSS,HICKORY RIDGE TOWNSHIP,AR,3,66
CROSS,MITCHELL,AR,7,90
CROSS,PARKIN WARD 1,AR,56,12
CROSS,PARKIN WARD 2,AR,29,9
CROSS,PARKIN WARD 3,AR,38,5
CROSS,SEARCY,AR,33,202
CROSS,SMITH,AR,11,115
CROSS,"TYRONZA, TWIST",AR,11,18
CROSS,WYNNE TOWNSHIP,AR,29,109
CROSS,WYNNE WARD 1,AR,12,64
CROSS,WYNNE WARD 2,AR,36,90
CROSS,WYNNE WARD 3,AR,59,34
CROSS,WYNNE WARD 4,AR,69,21
CROSS,WYNNE WARD 5,AR,34,118
DESHA,BOWIE 1,AR,49,132
DESHA,BOWIE 2,AR,83,86
DESHA,BOWIE 3,AR,74,18
DESHA,BOWIE RURAL,AR,4,10
DESHA,CLAYTON MCARTHUR,AR,10,14
DESHA,CLAYTON REED,AR,44,2
DESHA,CLAYTON TILLAR,AR,0,1
DESHA,FRANKLIN,AR,26,28
DESHA,HALLEY,AR,5,11
DESHA,JEFFERSON,AR,2,27
DESHA,MISSISSIPPI,AR,1,0
DESHA,MITCHELLVILLE,AR,74,8
DESHA,RANDOLPH 1,AR,76,32
DESHA,RANDOLPH 2,AR,141,19
DESHA,RANDOLPH 3,AR,58,70
DESHA,RANDOLPH 4,AR,134,61
DESHA,RANDOLPH RURAL,AR,10,10
DESHA,REDFORK,AR,35,70
DESHA,RICHLAND,AR,5,40
DESHA,SILVERLAKE,AR,22,43
DESHA,WALNUT LAKE,AR,3,23
FULTON,ABSENTEE,AR,0,0
FULTON,BENTON/UNION,AR,59,170
FULTON,CHEROKEE VILLAGE,AR,46,136
FULTON,CLEVELAND,AR,17,64
FULTON,FULTON/MT CALM,AR,45,188
FULTON,MAMMOTH SPRING/AFTON,AR,104,302
FULTON,MYATT,AR,10,43
FULTON,PLEASANT RIDGE,AR,44,133
FULTON,SOUTHFORK/WILSON,AR,27,82
FULTON,STRAWBERRY,AR,16,100
FULTON,VIDETTE/BIG CREEK,AR,34,147
FULTON,WASHINGTON,AR,25,52
GREENE,BLUE CANE,AR,0,2
GREENE,BRECKENRIDGE,AR,34,129
GREENE,BRYAN,AR,1,14
GREENE,CACHE,AR,35,189
GREENE,CLARK,AR,4,17
GREENE,COLLIER,AR,8,29
GREENE,CROWLEY,AR,5,23
GREENE,DELAPLAINE-JONES,AR,2,19
GREENE,EVENING SHADE,AR,0,2
GREENE,FRIENDSHIP,AR,23,139
GREENE,HAYS,AR,1,14
GREENE,HOPEWELL,AR,15,60
GREENE,HURRICANE,AR,28,86
GREENE,JONES,AR,19,39
GREENE,LAFE-BRECKENRIDGE,AR,15,47
GREENE,LAKE,AR,4,19
GREENE,MAINSHORE,AR,10,20
GREENE,MARMADUKE-HURRICANE,AR,36,134
GREENE,OAK GROVE-UNION,AR,28,114
GREENE,POLAND,AR,47,249
GREENE,REYNOLDS,AR,5,7
GREENE,SALEM,AR,32,129
GREENE,SHADY GROVE,AR,4,15
GREENE,SPRING GROVE,AR,13,75
GREENE,ST. FRANCIS,AR,17,125
GREENE,SUGAR CREEK,AR,25,112
GREENE,UNION,AR,31,185
GREENE,WALNUT CORNER,AR,3,7
GREENE,WARD 1,AR,54,222
GREENE,WARD 1A,AR,69,262
GREENE,WARD 2,AR,97,312
GREENE,WARD 2A,AR,35,143
GREENE,WARD 3,AR,73,169
GREENE,WARD 3A,AR,0,0
GREENE,WARD 4,AR,73,315
GREENE,WARD 4A,AR,55,264
GREENE,WARD 4B,AR,1,1
GREENE,WARD 4C,AR,0,0
INDEPENDENCE,ASHLEY,AR,27,158
INDEPENDENCE,BARREN,AR,35,196
INDEPENDENCE,"BIG BOTTOM WARDS 1,2,3",AR,34,150
INDEPENDENCE,BIG BOTTOM WYCOUGH LOGAN,AR,21,111
INDEPENDENCE,BLACK RIVER/MARSHALL,AR,3,59
INDEPENDENCE,CUSHMAN/UNION,AR,28,190
INDEPENDENCE,DEPARTEE,AR,7,38
INDEPENDENCE,DOTA,AR,44,166
INDEPENDENCE,FAIRVIEW,AR,19,173
INDEPENDENCE,GAINSBORO,AR,22,127
INDEPENDENCE,GREENBRIER-DESHA,AR,25,92
INDEPENDENCE,GREENBRIER-JAMESTOWN,AR,9,29
INDEPENDENCE,GREENBRIER-LOCUST GROVE,AR,13,65
INDEPENDENCE,HILL,AR,13,39
INDEPENDENCE,HUFF,AR,3,52
INDEPENDENCE,JEFFERSON,AR,6,25
INDEPENDENCE,LIBERTY,AR,12,124
INDEPENDENCE,MAGNESS,AR,6,88
INDEPENDENCE,MCHUE,AR,47,226
INDEPENDENCE,MCHUE 3,AR,13,42
INDEPENDENCE,MOOREFIELD,AR,43,154
INDEPENDENCE,MOOREFIELD WARD 1,AR,24,97
INDEPENDENCE,MOOREFIELD WARD 4,AR,13,43
INDEPENDENCE,OIL TROUGH,AR,37,81
INDEPENDENCE,RELIEF,AR,6,40
INDEPENDENCE,ROSIE,AR,5,43
INDEPENDENCE,RUDDELL RURAL,AR,30,123
INDEPENDENCE,RUDDELL WARD 1,AR,32,71
INDEPENDENCE,RUDDELL WARD 2,AR,56,107
INDEPENDENCE,RUDDELL WARD 3,AR,63,158
INDEPENDENCE,RUDDELL WARD 4,AR,30,84
INDEPENDENCE,SALADO,AR,13,59
INDEPENDENCE,WASHINGTON,AR,18,119
INDEPENDENCE,WHITE RIVER,AR,40,256
IZARD,BIG SPRING,AR,3,34
IZARD,BOSWELL,AR,9,28
IZARD,BROCKWELL,AR,15,55
IZARD,CALICO ROCK - WARD 1,AR,10,26
IZARD,CALICO ROCK - WARD 2,AR,15,76
IZARD,CALICO ROCK - WARD 3,AR,13,60
IZARD,CALICO ROCK - WARD 4,AR,14,52
IZARD,CALICO ROCK RURAL,AR,8,74
IZARD,CLAIBORNE,AR,6,25
IZARD,DOLPH,AR,13,54
IZARD,FRANKLIN CITY,AR,11,59
IZARD,FRANKLIN RURAL,AR,18,28
IZARD,GID,AR,4,51
IZARD,GUION CITY,AR,0,15
IZARD,GUION RURAL,AR,4,3
IZARD,HORSESHOE BEND - WARD 1,AR,13,29
IZARD,HORSESHOE BEND - WARD 2,AR,22,101
IZARD,HORSESHOE BEND - WARD 3,AR,19,60
IZARD,HORSESHOE BEND - WARD 4,AR,17,82
IZARD,HORSESHOE BEND RURAL,AR,0,9
IZARD,KNOB CREEK,AR,2,9
IZARD,LACROSSE,AR,3,17
IZARD,LAFFERTY,AR,0,6
IZARD,LARKIN,AR,2,11
IZARD,MELBOURNE - WARD 1,AR,11,35
IZARD,MELBOURNE - WARD 2,AR,5,24
IZARD,MELBOURNE - WARD 3,AR,5,20
IZARD,MELBOURNE - WARD 4,AR,7,57
IZARD,MELBOURNE RURAL,AR,7,52
IZARD,MOUNT PLEASANT CITY,AR,12,79
IZARD,MOUNT PLEASANT RURAL,AR,9,86
IZARD,MYRON,AR,9,25
IZARD,NEWBURG,AR,6,22
IZARD,OXFORD CITY,AR,25,118
IZARD,OXFORD CITY IN BROCKWELL,AR,0,0
IZARD,OXFORD RURAL,AR,3,28
IZARD,PINEVILLE CITY,AR,19,46
IZARD,PINEVILLE RURAL,AR,21,70
IZARD,SAGE,AR,6,35
IZARD,SAGE IN MELBOURNE WARD 4,AR,0,0
IZARD,STRAWBERRY,AR,7,27
IZARD,SYLAMORE,AR,4,35
IZARD,TWIN CREEK,AR,10,18
IZARD,VIOLET HILL,AR,7,49
IZARD,WIDEMAN,AR,4,11
IZARD,WISEMAN,AR,6,23
IZARD,ZION,AR,9,84
JACKSON,AIRBASE,AR,3,6
JACKSON,ALCORN,AR,10,9
JACKSON,ALGOA,AR,1,7
JACKSON,AMAGON,AR,5,11
JACKSON,AUVERGNE,AR,3,5
JACKSON,BEEDEVILLE,AR,9,62
JACKSON,BLACKVILLE,AR,0,1
JACKSON,CAMPBELL STATION,AR,1,21
JACKSON,CROSSROADS-37,AR,8,95
JACKSON,DENMARK,AR,9,29
JACKSON,DIAZ,AR,26,81
JACKSON,GOURDNECK-CITIZENSHIP,AR,2,23
JACKSON,GREENHAW,AR,0,8
JACKSON,GRUBBS,AR,19,92
JACKSON,HICKORY GROVE,AR,3,4
JACKSON,HORSESHOE,AR,0,5
JACKSON,INGLESIDE,AR,0,0
JACKSON,ISLAND,AR,1,6
JACKSON,JACKSONPORT,AR,6,10
JACKSON,LIBERTY,AR,2,22
JACKSON,MACKS,AR,2,5
JACKSON,NEW GLAISE,AR,23,127
JACKSON,NEWPORT W 1-A,AR,17,1
JACKSON,NEWPORT W 1-B,AR,35,15
JACKSON,NEWPORT W 2-A,AR,6,14
JACKSON,NEWPORT W 2-B,AR,16,28
JACKSON,NEWPORT W 2-C,AR,13,41
JACKSON,NEWPORT W 3-A,AR,6,8
JACKSON,NEWPORT W 3-B,AR,4,16
JACKSON,NEWPORT W 3-C,AR,17,12
JACKSON,NEWPORT W 4-A,AR,17,62
JACKSON,NEWPORT W 4-B,AR,23,39
JACKSON,OLD GLAISE,AR,4,12
JACKSON,OLYPHANT,AR,0,0
JACKSON,PENNINGTON BALCH,AR,9,22
JACKSON,REMMEL,AR,9,20
JACKSON,SHOFFNER,AR,3,5
JACKSON,SWIFTON,AR,49,155
JACKSON,TUCKERMAN OUTSIDE,AR,4,30
JACKSON,TUCKERMAN WARD 1,AR,16,42
JACKSON,TUCKERMAN WARD 2,AR,26,111
JACKSON,TUCKERMAN WARD 3,AR,19,53
JACKSON,TUPELO,AR,11,21
JACKSON,WATERS STORE,AR,1,17
JACKSON,WELDON,AR,2,5
JEFFERSON,010,AR,1,14
JEFFERSON,02,AR,46,6
JEFFERSON,03,AR,2,13
JEFFERSON,06,AR,2,0
JEFFERSON,07,AR,11,7
JEFFERSON,09,AR,0,17
JEFFERSON,510,AR,33,15
JEFFERSON,530,AR,5,16
JEFFERSON,900,AR,75,15
LAWRENCE,ANNIEVILLE,AR,3,23
LAWRENCE,ASHLAND,AR,1,8
LAWRENCE,BLACK RIVER,AR,15,37
LAWRENCE,BLACK ROCK,AR,16,79
LAWRENCE,BOAS 1,AR,22,85
LAWRENCE,BOAS 2,AR,18,60
LAWRENCE,BOAS 3,AR,7,67
LAWRENCE,CACHE,AR,2,22
LAWRENCE,CAMPBELL 1,AR,69,219
LAWRENCE,CAMPBELL 2,AR,69,230
LAWRENCE,CAMPBELL 3,AR,45,129
LAWRENCE,CAMPBELL 4,AR,62,223
LAWRENCE,DENT,AR,22,78
LAWRENCE,DOWELL,AR,6,14
LAWRENCE,DUTY,AR,7,31
LAWRENCE,EATON,AR,2,18
LAWRENCE,FLAT CREEK,AR,2,7
LAWRENCE,JESUP,AR,0,4
LAWRENCE,LAWRENCE,AR,4,15
LAWRENCE,MARION,AR,3,14
LAWRENCE,MORGAN,AR,4,25
LAWRENCE,PROMISED LAND,AR,5,25
LAWRENCE,REED'S CREEK SAFFELL,AR,1,14
LAWRENCE,REED'S CREEK STRAWBERRY,AR,8,10
LAWRENCE,RICHWOODS,AR,4,12
LAWRENCE,SPRING RIVER,AR,7,18
LAWRENCE,STRAWBERRY,AR,3,19
LAWRENCE,THACKER,AR,4,33
LEE,JP01,AR,0,0
LEE,JP02,AR,0,0
LEE,JP03,AR,0,0
LEE,JP04,AR,0,0
LEE,JP05,AR,0,0
LEE,JP06,AR,0,0
LEE,JP07,AR,0,0
LEE,JP08,AR,0,0
LEE,JP09,AR,0,0
LINCOLN,AUBURN,AR,7,10
LINCOLN,BAR/TARRY,AR,60,9
LINCOLN,BAR/YORKTOWN,AR,58,24
LINCOLN,CANE CREEK 1,AR,17,173
LINCOLN,CANE CREEK 2,AR,2,36
LINCOLN,CANE CREEK 3,AR,2,65
LINCOLN,CHOCTAW,AR,15,12
LINCOLN,GOULD,AR,12,19
LINCOLN,GOULD CITY W1,AR,65,10
LINCOLN,GOULD CITY W2,AR,61,0
LINCOLN,GOULD CITY W3,AR,49,9
LINCOLN,GRADY CITY W1& W2,AR,87,26
LINCOLN,KIMBROUGH,AR,10,10
LINCOLN,LONE PINE/GARNETT,AR,8,62
LINCOLN,LONE PINE/MT. HOME,AR,13,47
LINCOLN,MILL CREEK,AR,10,40
LINCOLN,OWEN/GLENDALE,AR,18,103
LINCOLN,OWEN/PALMYRA,AR,17,83
LINCOLN,SE LINCOLN CO FD,AR,5,33
LINCOLN,SMITH,AR,7,42
LINCOLN,SPRING 1,AR,10,107
LINCOLN,SPRING 2,AR,5,7
LINCOLN,STAR CITY W1,AR,23,57
LINCOLN,STAR CITY W2,AR,17,35
LINCOLN,STAR CITY W3,AR,19,105
LINCOLN,WELLS BAYOU/FS,AR,3,49
LONOKE,01- ALLPORT CITY,AR,25,0
LONOKE,02 - CAROLINE TWP,AR,24,160
LONOKE,03 - AUSTIN CITY,AR,36,211
LONOKE,04 - BUTLER TWP,AR,23,251
LONOKE,05 - CABOT CITY W/1,AR,70,243
LONOKE,06 - CABOT CITY W/2,AR,92,418
LONOKE,07 - CABOT CITY W/3,AR,56,331
LONOKE,08 - CABOT CITY W/4,AR,77,276
LONOKE,09 - YORK TWP,AR,19,107
LONOKE,10 - CARLISLE CITY WARD 1,AR,19,84
LONOKE,11 -CARLISLE CITY WARD 2,AR,15,25
LONOKE,12 - CARLISLE CITY WARD 3,AR,20,35
LONOKE,13 - CARLISLE TWP.,AR,5,42
LONOKE,14 - CLEVELAND TWP,AR,5,18
LONOKE,15 - DORTCH TWP,AR,6,30
LONOKE,16 - EAGLE TWP,AR,25,175
LONOKE,17 - ENGLAND CITY WARD 1,AR,20,66
LONOKE,18 - ENGLAND CITY WARD 2,AR,14,37
LONOKE,19- ENGLAND CITY WARD 3,AR,67,24
LONOKE,20 - ENGLAND CITY WARD 4,AR,16,17
LONOKE,21 - FLETCHER TWP,AR,2,17
LONOKE,22 - FURLOW TWP,AR,24,70
LONOKE,23 - GOODRUM TWP,AR,46,208
LONOKE,24 - GRAY TWP,AR,107,329
LONOKE,25 - GUMWOOD TWP,AR,7,23
LONOKE,26 - HAMILTON TWP,AR,1,17
LONOKE,27 - CROOKED CREEK TWP,AR,2,23
LONOKE,28 - HUMNOKE CITY,AR,5,35
LONOKE,29 - INDIAN BAYOU TWP,AR,4,18
LONOKE,30 - COY CITY,AR,3,14
LONOKE,31 - ISBELL TWP,AR,0,22
LONOKE,32 - LAFAYETTE TWP,AR,3,1
LONOKE,33 - KEO CITY,AR,21,57
LONOKE,34 - LONOKE CITY W/1,AR,18,30
LONOKE,35 - LONOKE CITY W/2,AR,1,24
LONOKE,36 - LONOKE CITY W/3,AR,27,24
LONOKE,37 - LONOKE CITY W/4,AR,13,33
LONOKE,38 - LONOKE TWP,AR,18,61
LONOKE,39 - MAGNESS TWP,AR,37,175
LONOKE,40 - OAK GROVE TWP,AR,64,350
LONOKE,41 - PETTUS TWP,AR,2,18
LONOKE,42 - PRAIRIE TWP.,AR,13,66
LONOKE,43 - PULASKI TWP,AR,94,20
LONOKE,44 - RICHWOOD TWP,AR,5,6
LONOKE,45 - TOTTEN TWP.,AR,6,33
LONOKE,46 - WALLS TWP.,AR,2,10
LONOKE,47 - WARD CITY W/1,AR,14,55
LONOKE,48 - WARD CITY W/2,AR,11,78
LONOKE,49 - WARD CITY W/3,AR,25,84
LONOKE,50 - WARD TWP,AR,9,67
LONOKE,51 - WILLIAMS TWP.,AR,26,79
LONOKE,53 - LONOKE CITY W/5,AR,27,7
LONOKE,54 - LONOKE CITY W/6,AR,28,8
LONOKE,55 - LONOKE CITY W/7,AR,13,30
LONOKE,56 - LONOKE CITY W/8,AR,11,31
MISSISSIPPI,AAMOD BLDG,AR,130,28
MISSISSIPPI,ANC BURDETTE,AR,10,28
MISSISSIPPI,ARMOREL PLANTING CO,AR,19,180
MISSISSIPPI,BASSETT CH,AR,26,78
MISSISSIPPI,BIRDSONG FS,AR,37,48
MISSISSIPPI,CHARLES STRONG CC,AR,99,60
MISSISSIPPI,DELL COMMUNITY CENTER,AR,9,156
MISSISSIPPI,DYESS CITY HALL,AR,16,89
MISSISSIPPI,ETOWAH FS,AR,29,107
MISSISSIPPI,FRIM FOUNDATION MINISTRIE,AR,25,118
MISSISSIPPI,GOSNELL COMM CENTER,AR,26,81
MISSISSIPPI,GOSNELL SCHOOL,AR,26,99
MISSISSIPPI,JOINER CH,AR,67,52
MISSISSIPPI,KEISER FBC,AR,30,155
MISSISSIPPI,LEACHVILLE CITY HALL,AR,32,201
MISSISSIPPI,MANILA DEPOT,AR,81,454
MISSISSIPPI,MISS COUNTY ELECTION CENT,AR,131,194
MISSISSIPPI,OSCEOLA MAIN STREET,AR,226,141
MISSISSIPPI,TRINITY BAPTIST CHURCH,AR,141,70
MISSISSIPPI,WILSON LIBRARY,AR,44,170
MONROE,BRINKLEY WARD 1,AR,64,138
MONROE,BRINKLEY WARD 2,AR,127,85
MONROE,BRINKLEY WARD 3,AR,85,139
MONROE,BRINKLEY/ DIXON,AR,33,101
MONROE,CACHE,AR,6,11
MONROE,CLARENDON WARD 1,AR,38,31
MONROE,CLARENDON WARD 2,AR,31,36
MONROE,CLARENDON WARD 3,AR,24,35
MONROE,CYPRESS RIDGE,AR,4,32
MONROE,DUNCAN,AR,13,11
