STATE,COUNTY,PRECINCT,DEM,REP
FL,Miami-Dade,598.0,60,13
FL,Miami-Dade,599.0,2,0
FL,Miami-Dade,599.1,101,20
FL,Miami-Dade,600.0,0,0
FL,Miami-Dade,637.0,163,8
FL,Miami-Dade,655.0,1,1
FL,Miami-Dade,656.0,78,52
FL,Miami-Dade,658.0,1,0
FL,Miami-Dade,659.0,118,66
FL,Miami-Dade,975.0,68,21
FL,Miami-Dade,976.0,123,3
FL,Miami-Dade,978.0,378,24
FL,Miami-Dade,980.0,88,39
FL,Miami-Dade,981.0,235,107
FL,Miami-Dade,982.0,28,17
FL,Miami-Dade,983.0,90,47
FL,Miami-Dade,984.0,419,144
FL,Miami-Dade,985.0,73,16
FL,Miami-Dade,987.0,21,17
FL,Miami-Dade,995.0,382,233
FL,Miami-Dade,999.0,63,23
