STATE,COUNTY,PRECINCT,CLINTON,TRUMP
VA,CHESTERFIELD COUNTY,112 - CARVER (04),885,873
VA,CHESTERFIELD COUNTY,201 - GATES (04),680,954
VA,CHESTERFIELD COUNTY,203 - BIRD (04),288,416
VA,CHESTERFIELD COUNTY,209 - SALEM CHURCH (04),1139,1388
VA,CHESTERFIELD COUNTY,211 - NASH (04),953,1794
VA,CHESTERFIELD COUNTY,301 - ETTRICK (04),2411,455
VA,CHESTERFIELD COUNTY,303 - MATOACA (04),1261,1400
VA,CHESTERFIELD COUNTY,304 - WINFREES STORE (04),707,1996
VA,CHESTERFIELD COUNTY,305 - BEACH (04),203,711
VA,COLONIAL HEIGHTS CITY,AB - CENTRAL ABSENTEE PRECINCT (04),331,828
VA,COLONIAL HEIGHTS CITY,PROVISIONAL (04),0,0
VA,COLONIAL HEIGHTS CITY,001 - FIRST (04),394,667
VA,COLONIAL HEIGHTS CITY,002 - SECOND (04),304,870
VA,COLONIAL HEIGHTS CITY,003 - THIRD (04),451,963
VA,COLONIAL HEIGHTS CITY,004 - FOURTH (04),536,1103
VA,COLONIAL HEIGHTS CITY,005 - FIFTH (04),351,1250
VA,DINWIDDIE COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),785,717
VA,DINWIDDIE COUNTY,PROVISIONAL (04),0,0
VA,DINWIDDIE COUNTY,101 - WHITE OAK (04),113,374
VA,DINWIDDIE COUNTY,102 - ROCKY RUN (04),209,582
VA,DINWIDDIE COUNTY,103 - CHURCH ROAD (04),211,944
VA,DINWIDDIE COUNTY,201 - ROHOIC (04),360,309
VA,DINWIDDIE COUNTY,202 - SUTHERLAND (04),604,1038
VA,DINWIDDIE COUNTY,301 - REAMS (04),179,333
VA,DINWIDDIE COUNTY,302 - NEW HOPE (04),341,548
VA,DINWIDDIE COUNTY,303 - LITTLE ZION (04),600,532
VA,DINWIDDIE COUNTY,401 - DINWIDDIE (04),465,734
VA,DINWIDDIE COUNTY,402 - MCKENNEY (04),300,428
VA,DINWIDDIE COUNTY,403 - CHERRY HILL (04),270,237
VA,DINWIDDIE COUNTY,501 - EDGEHILL (04),166,70
VA,DINWIDDIE COUNTY,502 - CHESDIN (04),1162,601
VA,EMPORIA CITY,PROVISIONAL (04),1,0
VA,EMPORIA CITY,101 - PRECINCT 1-1 (04),292,91
VA,EMPORIA CITY,201 - PRECINCT 2-1 (04),240,13
VA,EMPORIA CITY,301 - PRECINCT 3-1 (04),156,179
VA,EMPORIA CITY,401 - PRECINCT 4-1 (04),246,212
VA,EMPORIA CITY,501 - PRECINCT 5-1 (04),229,6
VA,EMPORIA CITY,601 - DISTRICT 6 (04),153,209
VA,EMPORIA CITY,701 - DISTRICT 7 (04),213,79
VA,GREENSVILLE COUNTY,PROVISIONAL (04),0,1
VA,GREENSVILLE COUNTY,101 - PRECINCT 1-A (04),317,158
VA,GREENSVILLE COUNTY,102 - PRECINCT 1-B (04),86,114
VA,GREENSVILLE COUNTY,103 - PRECINCT 1-C (04),305,44
VA,GREENSVILLE COUNTY,201 - PRECINCT 2-A (04),421,167
VA,GREENSVILLE COUNTY,202 - PRECINCT 2-B (04),284,400
VA,GREENSVILLE COUNTY,302 - PRECINCT 3-A (04),753,398
VA,GREENSVILLE COUNTY,401 - PRECINCT 4-A (04),110,204
VA,GREENSVILLE COUNTY,402 - PRECINCT 4-B (04),195,111
VA,GREENSVILLE COUNTY,403 - PRECINCT 4-C (04),87,140
VA,HENRICO COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),3379,779
VA,HENRICO COUNTY,PROVISIONAL (04),115,22
VA,HENRICO COUNTY,201 - ADAMS (04),1273,71
VA,HENRICO COUNTY,206 - CENTRAL GARDENS (04),1724,35
VA,HENRICO COUNTY,208 - FAIRFIELD (04),1568,60
VA,HENRICO COUNTY,209 - GLEN LEA (04),982,180
VA,HENRICO COUNTY,211 - HIGHLAND GARDENS (04),689,32
VA,HENRICO COUNTY,215 - MAPLEWOOD (04),1793,79
VA,HENRICO COUNTY,220 - RATCLIFFE (04),2132,127
VA,HENRICO COUNTY,224 - ESSEX VILLAGE (04),619,9
VA,HENRICO COUNTY,501 - ANTIOCH (04),363,1054
VA,HENRICO COUNTY,502 - CEDAR FORK (04),700,124
VA,HENRICO COUNTY,503 - CHICKAHOMINY (04),741,898
VA,HENRICO COUNTY,504 - DONAHOE (04),733,431
VA,HENRICO COUNTY,505 - DOREY (04),881,871
VA,HENRICO COUNTY,506 - EANES (04),1181,379
VA,HENRICO COUNTY,507 - ELKO (04),103,450
VA,HENRICO COUNTY,508 - HIGHLAND SPRINGS (04),1232,256
VA,HENRICO COUNTY,509 - LABURNUM (04),1093,386
VA,HENRICO COUNTY,510 - MEHFOUD (04),461,403
VA,HENRICO COUNTY,511 - MONTROSE (04),2256,285
VA,HENRICO COUNTY,512 - NINE MILE (04),503,326
VA,HENRICO COUNTY,513 - PLEASANTS (04),1830,226
VA,HENRICO COUNTY,514 - ROLFE (04),2947,306
VA,HENRICO COUNTY,515 - SANDSTON (04),461,997
VA,HENRICO COUNTY,516 - SULLIVANS (04),903,467
VA,HENRICO COUNTY,517 - TOWN HALL (04),286,399
VA,HENRICO COUNTY,518 - WHITLOCKS (04),558,916
VA,HOPEWELL CITY,AB - CENTRAL ABSENTEE PRECINCT (04),395,358
VA,HOPEWELL CITY,PROVISIONAL (04),2,0
VA,HOPEWELL CITY,101 - WARD ONE (04),455,482
VA,HOPEWELL CITY,201 - WARD TWO (04),799,135
VA,HOPEWELL CITY,301 - WARD THREE (04),386,910
VA,HOPEWELL CITY,401 - WARD FOUR (04),816,760
VA,HOPEWELL CITY,501 - WARD FIVE (04),432,723
VA,HOPEWELL CITY,601 - WARD SIX (04),848,152
VA,HOPEWELL CITY,701 - WARD SEVEN (04),591,365
VA,PETERSBURG CITY,AB - CENTRAL ABSENTEE PRECINCT (04),2032,248
VA,PETERSBURG CITY,PROVISIONAL (04),16,3
VA,PETERSBURG CITY,101 - FIRST WARD FIRST PRECINCT (04),1210,125
VA,PETERSBURG CITY,201 - SECOND WARD FIRST PRECINCT (04),1724,175
VA,PETERSBURG CITY,301 - THIRD WARD FIRST PRECINCT (04),1615,400
VA,PETERSBURG CITY,401 - FOURTH WARD FIRST PRECINCT (04),1249,219
VA,PETERSBURG CITY,501 - FIFTH WARD FIRST PRECINCT (04),1361,99
VA,PETERSBURG CITY,601 - SIXTH WARD FIRST PRECINCT (04),1301,36
VA,PETERSBURG CITY,701 - SEVENTH WARD FIRST PRECINCT (04),1513,146
VA,PRINCE GEORGE COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),990,995
VA,PRINCE GEORGE COUNTY,PROVISIONAL (04),0,0
VA,PRINCE GEORGE COUNTY,101 - RICHARD BLAND (04),274,548
VA,PRINCE GEORGE COUNTY,102 - TEMPLETON (04),578,1771
VA,PRINCE GEORGE COUNTY,103 - UNION BRANCH (04),621,861
VA,PRINCE GEORGE COUNTY,104 - RIVES (04),581,459
VA,PRINCE GEORGE COUNTY,105 - HARRISON (04),135,420
VA,PRINCE GEORGE COUNTY,201 - BLAND (04),733,1347
VA,PRINCE GEORGE COUNTY,202 - BLACK WATER (04),445,1017
VA,PRINCE GEORGE COUNTY,203 - BRANDON (04),183,414
VA,PRINCE GEORGE COUNTY,204 - COURTS BLDG (04),941,857
VA,PRINCE GEORGE COUNTY,205 - JEFFERSON PARK (04),938,468
VA,RICHMOND CITY,AB - CENTRAL ABSENTEE PRECINCT (04),5964,1095
VA,RICHMOND CITY,PROVISIONAL (04),77,8
VA,RICHMOND CITY,101 - ONE HUNDRED ONE (04),1260,674
VA,RICHMOND CITY,102 - ONE HUNDRED TWO (04),500,390
VA,RICHMOND CITY,104 - ONE HUNDRED FOUR (04),750,595
VA,RICHMOND CITY,105 - ONE HUNDRED FIVE (04),830,450
VA,RICHMOND CITY,106 - ONE HUNDRED SIX (04),568,776
VA,RICHMOND CITY,111 - ONE HUNDRED ELEVEN (04),757,445
VA,RICHMOND CITY,112 - ONE HUNDRED TWELVE (04),699,323
VA,RICHMOND CITY,113 - ONE HUNDRED THIRTEEN (04),1256,262
VA,RICHMOND CITY,114 - ONE HUNDRED FOURTEEN (04),1447,360
VA,RICHMOND CITY,203 - TWO HUNDRED THREE (04),1545,398
VA,RICHMOND CITY,204 - TWO HUNDRED FOUR (04),1320,339
VA,RICHMOND CITY,206 - TWO HUNDRED SIX (04),2308,229
VA,RICHMOND CITY,207 - TWO HUNDRED SEVEN (04),1370,362
VA,RICHMOND CITY,208 - TWO HUNDRED EIGHT (04),1476,331
VA,RICHMOND CITY,213 - TWO HUNDRED THIRTEEN (04),2181,183
VA,RICHMOND CITY,301 - THREE HUNDRED ONE (04),861,25
VA,RICHMOND CITY,302 - THREE HUNDRED TWO (04),863,92
VA,RICHMOND CITY,303 - THREE HUNDRED THREE (04),762,38
VA,RICHMOND CITY,304 - THREE HUNDRED FOUR (04),1111,30
VA,RICHMOND CITY,305 - THREE HUNDRED FIVE (04),1076,82
VA,RICHMOND CITY,306 - THREE HUNDRED SIX (04),964,53
VA,RICHMOND CITY,307 - THREE HUNDRED SEVEN (04),955,195
VA,RICHMOND CITY,308 - THREE HUNDRED EIGHT (04),1005,230
VA,RICHMOND CITY,309 - THREE HUNDRED NINE (04),629,318
VA,RICHMOND CITY,310 - THREE HUNDRED TEN (04),608,4
VA,RICHMOND CITY,402 - FOUR HUNDRED TWO (04),1540,496
VA,RICHMOND CITY,404 - FOUR HUNDRED FOUR (04),1393,381
VA,RICHMOND CITY,409 - FOUR HUNDRED NINE (04),1443,956
VA,RICHMOND CITY,410 - FOUR HUNDRED TEN (04),1044,410
VA,RICHMOND CITY,412 - FOUR HUNDRED TWELVE (04),1018,306
VA,RICHMOND CITY,413 - FOUR HUNDRED THIRTEEN (04),904,429
VA,RICHMOND CITY,414 - FOUR HUNDRED FOURTEEN (04),900,559
VA,RICHMOND CITY,501 - FIVE HUNDRED ONE (04),1528,215
VA,RICHMOND CITY,503 - FIVE HUNDRED THREE (04),1553,140
VA,RICHMOND CITY,504 - FIVE HUNDRED FOUR (04),1931,261
VA,RICHMOND CITY,505 - FIVE HUNDRED FIVE (04),897,138
VA,RICHMOND CITY,508 - FIVE HUNDRED EIGHT (04),713,132
VA,RICHMOND CITY,509 - FIVE HUNDRED NINE (04),1231,73
VA,RICHMOND CITY,510 - FIVE HUNDRED TEN (04),1279,99
VA,RICHMOND CITY,602 - SIX HUNDRED TWO (04),970,13
VA,RICHMOND CITY,603 - SIX HUNDRED THREE (04),1082,30
VA,RICHMOND CITY,604 - SIX HUNDRED FOUR (04),835,32
VA,RICHMOND CITY,606 - SIX HUNDRED SIX (04),1281,47
VA,RICHMOND CITY,607 - SIX HUNDRED SEVEN (04),1342,241
VA,RICHMOND CITY,609 - SIX HUNDRED NINE (04),1482,180
VA,RICHMOND CITY,610 - SIX HUNDRED TEN (04),982,22
VA,RICHMOND CITY,701 - SEVEN HUNDRED ONE (04),1142,16
VA,RICHMOND CITY,702 - SEVEN HUNDRED TWO (04),994,35
VA,RICHMOND CITY,703 - SEVEN HUNDRED THREE (04),1012,36
VA,RICHMOND CITY,705 - SEVEN HUNDRED FIVE (04),886,88
VA,RICHMOND CITY,706 - SEVEN HUNDRED SIX (04),1629,96
VA,RICHMOND CITY,707 - SEVEN HUNDRED SEVEN (04),1872,245
VA,RICHMOND CITY,708 - SEVEN HUNDRED EIGHT (04),1554,332
VA,RICHMOND CITY,802 - EIGHT HUNDRED TWO (04),999,19
VA,RICHMOND CITY,806 - EIGHT HUNDRED SIX (04),1298,129
VA,RICHMOND CITY,810 - EIGHT HUNDRED TEN (04),945,114
VA,RICHMOND CITY,811 - EIGHT HUNDRED ELEVEN (04),1233,94
VA,RICHMOND CITY,812 - EIGHT HUNDRED TWELVE (04),1518,233
VA,RICHMOND CITY,814 - EIGHT HUNDRED FOURTEEN (04),903,49
VA,RICHMOND CITY,902 - NINE HUNDRED TWO (04),528,39
VA,RICHMOND CITY,903 - NINE HUNDRED THREE (04),1319,158
VA,RICHMOND CITY,908 - NINE HUNDRED EIGHT (04),1249,118
VA,RICHMOND CITY,909 - NINE HUNDRED NINE (04),1381,138
VA,RICHMOND CITY,910 - NINE HUNDRED TEN (04),1140,131
VA,RICHMOND CITY,911 - NINE HUNDRED ELEVEN (04),1167,64
VA,SOUTHAMPTON COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),274,300
VA,SOUTHAMPTON COUNTY,PROVISIONAL (04),0,0
VA,SOUTHAMPTON COUNTY,101 - BERLIN (04),95,504
VA,SOUTHAMPTON COUNTY,102 - IVOR (04),331,491
VA,SOUTHAMPTON COUNTY,201 - BOYKINS (04),480,337
VA,SOUTHAMPTON COUNTY,202 - BRANCHVILLE (04),115,154
VA,SOUTHAMPTON COUNTY,301 - CAPRON (04),309,330
VA,SOUTHAMPTON COUNTY,302 - SEBRELL (04),247,362
VA,SOUTHAMPTON COUNTY,401 - DREWRYVILLE (04),255,228
VA,SOUTHAMPTON COUNTY,501 - HUNTERDALE (04),302,698
VA,SOUTHAMPTON COUNTY,502 - FORKS-OF-THE-RIVER (04),202,238
VA,SOUTHAMPTON COUNTY,601 - COURTLAND (04),375,514
VA,SOUTHAMPTON COUNTY,602 - SEDLEY (04),70,291
VA,SOUTHAMPTON COUNTY,701 - BLACKWATER RIVER (04),308,164
VA,SOUTHAMPTON COUNTY,702 - NEWSOMS (04),232,424
VA,SUFFOLK CITY,AB - CENTRAL ABSENTEE PRECINCT (04),1365,568
VA,SUFFOLK CITY,PROVISIONAL (04),1,2
VA,SUFFOLK CITY,301 - WHITE MARSH (04),333,174
VA,SUFFOLK CITY,302 - JOHN F KENNEDY (04),886,22
VA,SUFFOLK CITY,401 - AIRPORT (04),353,612
VA,SUFFOLK CITY,402 - WHALEYVILLE (04),265,822
VA,SUFFOLK CITY,403 - SOUTHSIDE (04),722,43
VA,SUFFOLK CITY,404 - BOOKER T WASHINGTON (04),963,61
VA,SUFFOLK CITY,405 - PITTMANTOWN (04),198,250
VA,SUFFOLK CITY,501 - KILBYS MILL (04),732,1314
VA,SUFFOLK CITY,502 - HOLLAND (04),626,1178
VA,SUFFOLK CITY,504 - LAKE COHOON (04),371,858
VA,SUFFOLK CITY,601 - LAKESIDE (04),977,631
VA,SUFFOLK CITY,602 - OLDE TOWNE (04),8,0
VA,SUFFOLK CITY,603 - ELEPHANTS FORK/WESTHAVEN (04),224,275
VA,SURRY COUNTY,PROVISIONAL (04),203,34
VA,SURRY COUNTY,101 - SURRY (04),327,512
VA,SURRY COUNTY,201 - BACONS CASTLE (04),517,306
VA,SURRY COUNTY,301 - DENDRON (04),229,195
VA,SURRY COUNTY,302 - WALLS BRIDGE (04),232,161
VA,SURRY COUNTY,401 - CARSLEY (04),457,353
VA,SURRY COUNTY,501 - CLAREMONT (04),259,253
VA,SURRY COUNTY,502 - SPRING GROVE (04),48,5
VA,SUSSEX COUNTY,AB - CENTRAL ABSENTEE PRECINCT (04),219,132
VA,SUSSEX COUNTY,PROVISIONAL (04),3,0
VA,SUSSEX COUNTY,101 - WAVERLY (04),612,151
VA,SUSSEX COUNTY,201 - STONY CREEK (04),412,168
VA,SUSSEX COUNTY,202 - LITTLE MILL (04),94,63
VA,SUSSEX COUNTY,301 - COURTHOUSE (04),207,378
VA,SUSSEX COUNTY,302 - WAKEFIELD (04),23,153
VA,SUSSEX COUNTY,401 - MARS HILL (04),420,248
VA,SUSSEX COUNTY,402 - WEST WAKEFIELD (04),79,15
VA,SUSSEX COUNTY,501 - HENRY (04),342,187
VA,SUSSEX COUNTY,502 - YALE (04),164,83
VA,SUSSEX COUNTY,601 - BLACKWATER (04),189,316
VA,SUSSEX COUNTY,602 - NEWVILLE (04),115,161
