STATE,DISTRICT,COUNTY,PRECINCT,NEW_DEM,NEW_REP
MN,6,2,1510,571,738
MN,6,2,1515,508,718
MN,5,2,1605,480,297
MN,5,2,1610,459,332
MN,5,2,1615,476,246
MN,5,2,1620,417,228
MN,5,2,1705,339,210
MN,5,2,1710,329,171
MN,5,2,1715,545,388
MN,5,2,1720,551,346
MN,5,2,1805,406,240
MN,5,2,1810,587,410
MN,5,2,1815,284,131
MN,5,2,1820,353,177
MN,6,2,1905,320,443
MN,6,2,1910,488,775
MN,6,2,1915,407,659
MN,6,2,1920,368,627
MN,6,2,1925,288,578
MN,6,2,1930,356,614
MN,5,2,2005,111,31
MN,6,2,2105,321,244
MN,6,2,2205,354,406
MN,6,2,2210,523,588
MN,6,2,2215,465,467
MN,6,2,2220,597,862
MN,6,2,2225,358,448
MN,6,2,2230,416,715
MN,6,2,2235,581,793
MN,6,2,2305,818,1120
MN,6,2,2405,383,710
MN,6,2,2410,227,426
MN,6,2,2505,369,546
MN,6,2,2510,302,564
MN,6,2,2515,307,552
MN,6,2,2520,207,323
MN,6,2,2605,681,918
MN,6,2,2610,216,290
MN,6,2,2705,333,606
MN,6,2,2710,581,813
MN,6,2,2805,525,645
MN,6,2,2810,237,298
MN,6,2,2905,426,489
MN,6,2,2910,429,564
MN,6,2,3005,462,651
MN,6,2,3010,329,522
MN,5,2,3105,281,260
MN,5,2,3110,386,264
MN,5,2,3115,587,395
MN,7,3,5,12,18
MN,7,3,10,65,86
MN,7,3,15,107,116
MN,7,3,20,237,283
MN,7,3,25,31,18
MN,7,3,30,43,29
MN,7,3,35,51,51
MN,7,3,40,190,254
MN,7,3,45,50,40
MN,7,3,50,226,231
MN,7,3,51,144,188
MN,7,3,55,369,341
MN,7,3,65,560,441
MN,7,3,75,559,633
MN,7,3,82,38,14
MN,7,3,85,300,365
MN,7,3,90,34,52
MN,7,3,95,39,37
MN,7,3,100,153,154
MN,7,3,105,57,67
MN,7,3,110,34,36
MN,7,3,115,108,147
MN,7,3,120,105,155
MN,7,3,125,303,295
MN,7,3,130,131,87
MN,7,3,135,75,103
MN,7,3,140,325,402
MN,7,3,145,77,48
MN,7,3,150,22,16
MN,7,3,155,126,177
MN,7,3,160,37,20
MN,7,3,165,11,26
MN,7,3,170,115,128
MN,7,3,175,37,30
MN,7,3,180,50,124
MN,7,3,185,30,43
MN,7,3,190,75,54
MN,7,3,195,75,78
MN,7,3,200,14,18
MN,7,3,205,56,92
MN,7,3,210,97,58
MN,7,3,215,78,144
MN,7,3,220,46,81
MN,7,3,225,20,12
MN,7,3,230,56,40
MN,7,3,235,5,24
MN,7,3,240,23,85
MN,7,4,5,56,32
MN,7,4,10,5,5
MN,7,4,15,517,490
MN,7,4,20,427,206
MN,7,4,25,404,280
MN,7,4,30,448,308
MN,7,4,35,502,351
MN,7,4,40,673,435
MN,7,4,45,20,14
MN,8,4,50,23,32
MN,8,4,55,85,90
MN,7,4,60,66,46
MN,8,4,65,20,34
MN,8,4,70,32,34
MN,7,4,75,240,224
MN,8,4,80,325,323
MN,8,4,85,2,1
MN,7,4,90,401,388
MN,8,4,95,62,76
MN,7,4,100,3,1
MN,8,4,105,100,150
MN,8,4,110,31,38
MN,7,4,115,25,51
MN,7,4,120,46,38
MN,7,4,125,24,23
MN,7,4,130,85,117
MN,8,4,135,19,50
MN,7,4,140,6,8
MN,7,4,145,138,148
MN,7,4,150,26,14
MN,7,4,155,11,4
MN,8,4,160,42,51
MN,8,4,165,81,52
MN,8,4,170,809,911
MN,7,4,172,4,20
MN,8,4,175,6,17
MN,7,4,180,233,11
MN,8,4,185,152,172
MN,8,4,190,11,7
MN,7,4,195,349,12
MN,7,4,200,278,6
MN,7,4,202,218,0
MN,7,4,205,53,41
MN,8,4,210,14,43
MN,7,4,215,12,7
MN,7,4,220,13,21
MN,7,4,225,12,13
MN,7,4,230,7,10
MN,8,4,235,44,44
MN,8,4,240,28,100
MN,8,4,245,14,32
MN,8,4,250,231,98
MN,8,4,255,30,36
MN,8,4,260,311,346
MN,8,4,265,25,21
MN,8,4,270,312,281
MN,7,4,275,9,3
MN,7,4,280,10,2
MN,8,4,285,44,22
MN,7,4,290,25,25
MN,7,4,295,38,28
MN,7,4,300,15,13
MN,6,5,5,151,154
MN,6,5,10,375,415
MN,6,5,15,45,33
MN,6,5,20,121,206
MN,6,5,25,109,218
MN,6,5,30,80,138
MN,6,5,35,102,167
MN,6,5,40,147,261
MN,6,5,45,154,182
MN,6,5,50,183,177
MN,6,5,55,289,415
MN,6,5,56,3,2
MN,6,5,60,220,249
MN,6,5,70,263,298
MN,6,5,80,373,211
MN,6,5,85,196,90
MN,6,5,90,178,302
MN,6,5,95,325,306
MN,6,5,100,358,360
MN,6,5,105,370,369
MN,6,5,110,501,551
MN,6,5,111,333,313
MN,6,5,112,360,421
MN,6,5,115,107,121
MN,6,5,120,534,606
MN,7,6,5,48,20
MN,7,6,10,30,15
MN,7,6,15,28,9
MN,7,6,20,7,3
MN,7,6,25,64,75
MN,7,6,30,50,20
MN,7,6,31,47,24
MN,7,6,35,98,41
MN,7,6,40,6,1
MN,7,6,45,47,21
MN,7,6,50,162,86
MN,7,6,55,26,15
MN,7,6,56,5,4
MN,7,6,60,17,17
MN,7,6,65,20,23
MN,7,6,70,23,20
MN,7,6,75,26,31
MN,7,6,80,230,223
MN,7,6,85,130,138
MN,7,6,86,17,23
MN,7,6,90,21,9
MN,7,6,95,56,22
MN,7,6,100,8,11
MN,1,7,5,67,73
MN,1,7,10,63,79
MN,1,7,15,62,63
MN,1,7,20,72,47
MN,1,7,25,21,37
MN,1,7,30,59,43
MN,1,7,35,180,238
MN,1,7,40,383,379
MN,1,7,45,136,149
MN,1,7,50,132,86
MN,1,7,55,128,131
MN,1,7,60,119,111
MN,1,7,65,496,317
MN,1,7,70,125,117
MN,1,7,75,150,213
MN,1,7,80,28,53
MN,1,7,85,49,71
MN,1,7,90,94,73
MN,1,7,95,224,149
MN,1,7,100,222,117
MN,1,7,105,57,34
MN,1,7,106,337,199
MN,1,7,110,215,91
MN,1,7,115,169,88
MN,1,7,120,268,197
MN,1,7,125,229,144
MN,1,7,130,377,362
MN,1,7,135,398,229
MN,1,7,140,503,175
MN,1,7,142,422,280
MN,1,7,145,441,259
MN,1,7,150,299,205
MN,1,7,155,269,163
MN,1,7,160,700,467
MN,1,7,165,1104,573
MN,1,7,170,379,337
MN,1,7,175,73,63
MN,1,7,195,40,59
MN,1,7,197,360,377
MN,1,7,200,307,255
MN,1,7,205,43,67
MN,1,7,210,39,66
MN,1,7,212,0,3
MN,1,7,213,0,1
MN,1,7,215,35,32
MN,1,7,220,33,59
MN,1,7,225,228,247
MN,1,7,230,161,115
MN,1,7,235,50,62
MN,1,7,240,85,61
MN,1,7,245,262,211
MN,1,7,250,55,64
MN,1,7,255,63,52
MN,1,7,260,55,51
MN,1,8,5,31,71
MN,1,8,10,33,58
MN,1,8,15,34,56
MN,1,8,20,5,0
MN,1,8,25,71,42
MN,1,8,30,147,180
MN,1,8,35,28,75
MN,1,8,40,14,15
MN,1,8,45,86,36
MN,1,8,50,61,159
MN,1,8,55,65,64
MN,1,8,60,32,64
MN,1,8,65,54,54
MN,1,8,70,140,171
MN,1,8,75,33,42
MN,1,8,80,244,195
MN,1,8,85,372,279
MN,1,8,90,300,271
MN,1,8,95,241,188
MN,1,8,100,408,415
MN,1,8,105,322,224
MN,1,8,110,369,373
MN,1,8,115,293,338
MN,1,8,120,26,64
MN,1,8,125,31,87
MN,1,8,130,76,85
MN,1,8,135,193,217
MN,1,8,140,224,367
MN,1,8,145,143,166
MN,1,8,150,148,186
MN,1,8,155,26,82
MN,1,8,160,20,33
MN,8,9,5,94,73
MN,8,9,10,37,20
MN,8,9,15,127,50
MN,8,9,20,310,177
MN,8,9,25,28,28
MN,8,9,30,254,150
MN,8,9,35,184,85
MN,8,9,40,685,389
MN,8,9,45,476,195
MN,8,9,50,545,195
MN,8,9,55,504,266
MN,8,9,60,488,312
MN,8,9,65,155,16
MN,8,9,68,31,25
MN,8,9,70,38,18
MN,8,9,75,55,24
MN,8,9,80,130,98
MN,8,9,85,52,41
MN,8,9,90,73,66
MN,8,9,95,48,19
MN,8,9,100,50,31
MN,8,9,105,166,98
MN,8,9,110,488,176
MN,8,9,115,294,179
MN,8,9,118,6,0
MN,8,9,120,277,96
MN,8,9,125,50,42
MN,8,9,130,76,34
MN,8,9,135,265,109
MN,8,9,140,152,120
MN,8,9,145,139,85
MN,8,9,150,116,56
MN,8,9,155,52,26
MN,8,9,160,65,18
MN,8,9,165,1280,870
MN,8,9,170,560,346
MN,8,9,175,136,42
MN,8,9,180,117,84
MN,8,9,185,30,7
MN,6,10,5,110,243
MN,6,10,10,108,274
MN,6,10,15,601,824
MN,3,10,20,582,760
MN,3,10,25,707,719
MN,3,10,30,411,621
MN,3,10,35,609,838
MN,3,10,36,645,1065
MN,3,10,37,677,984
MN,3,10,38,516,992
MN,3,10,40,879,978
MN,3,10,45,877,1392
MN,3,10,50,799,958
MN,3,10,55,874,956
MN,6,10,65,235,305
MN,6,10,70,211,324
MN,3,10,72,6,8
MN,6,10,75,59,119
MN,6,10,80,53,91
MN,6,10,85,143,295
MN,3,10,90,295,521
MN,6,10,95,220,429
MN,6,10,100,47,72
MN,6,10,105,435,690
MN,6,10,110,172,222
MN,3,10,115,212,492
MN,3,10,117,496,757
MN,3,10,119,418,931
MN,6,10,120,919,1263
MN,6,10,125,1056,1329
MN,6,10,130,204,374
MN,6,10,135,563,894
MN,6,10,140,202,379
MN,6,10,150,83,224
MN,8,11,5,13,20
MN,8,11,10,41,25
MN,8,11,15,72,112
MN,8,11,20,60,87
MN,8,11,25,21,3
MN,8,11,30,20,21
MN,8,11,35,141,169
MN,8,11,40,14,12
MN,8,11,45,41,33
MN,8,11,50,4,0
MN,8,11,55,15,14
MN,8,11,60,17,29
MN,8,11,65,19,44
MN,8,11,70,20,28
MN,8,11,75,119,32
MN,8,11,80,31,25
MN,8,11,85,153,127
MN,8,11,90,27,31
MN,8,11,95,187,359
MN,8,11,100,138,269
MN,8,11,105,21,15
MN,8,11,110,46,34
MN,8,11,115,70,52
MN,8,11,118,4,17
MN,8,11,120,98,93
MN,8,11,125,33,59
MN,8,11,130,50,32
MN,8,11,135,120,141
MN,8,11,140,211,388
MN,8,11,145,76,132
MN,8,11,150,18,15
MN,8,11,155,31,38
MN,8,11,160,94,132
MN,8,11,165,17,26
MN,8,11,170,53,80
MN,8,11,175,111,243
MN,8,11,180,20,40
MN,8,11,185,19,35
MN,8,11,187,0,3
MN,8,11,188,18,20
MN,8,11,190,277,91
MN,8,11,195,62,86
MN,8,11,200,67,60
MN,8,11,205,125,133
MN,8,11,210,148,229
MN,8,11,215,139,155
MN,8,11,220,12,20
MN,8,11,225,193,163
MN,8,11,230,54,54
MN,8,11,235,35,32
MN,8,11,240,26,30
MN,8,11,245,10,32
MN,8,11,250,353,398
MN,8,11,252,27,7
MN,8,11,255,43,45
MN,8,11,260,13,22
MN,8,11,262,3,2
MN,8,11,265,451,508
MN,8,11,270,56,87
MN,8,11,275,35,35
MN,8,11,280,37,49
MN,8,11,285,136,156
MN,8,11,290,128,147
MN,8,11,295,23,43
MN,8,11,300,58,67
MN,8,11,305,240,170
MN,8,11,310,86,43
MN,8,11,312,14,5
MN,8,11,315,64,113
MN,8,11,317,40,37
MN,8,11,320,227,192
MN,7,12,5,83,28
MN,7,12,10,277,226
MN,7,12,15,28,23
MN,7,12,20,22,21
MN,7,12,25,231,121
MN,7,12,30,52,52
MN,7,12,35,45,17
MN,7,12,40,59,16
MN,7,12,45,55,59
MN,7,12,50,30,49
MN,7,12,55,37,36
MN,7,12,60,33,22
MN,7,12,65,79,62
MN,7,12,70,77,33
MN,7,12,75,467,347
MN,7,12,90,480,376
MN,7,12,105,19,96
MN,7,12,110,62,80
MN,7,12,115,160,142
MN,7,12,120,47,53
MN,7,12,125,45,41
MN,7,12,130,43,33
MN,7,12,135,29,68
MN,8,13,5,164,190
MN,8,13,15,158,104
MN,8,13,20,928,1016
MN,8,13,25,451,500
MN,8,13,30,477,542
MN,8,13,35,372,432
MN,8,13,40,307,350
MN,8,13,45,191,209
MN,8,13,50,464,771
MN,8,13,55,832,883
MN,8,13,60,324,455
MN,8,13,65,414,481
MN,8,13,66,635,755
MN,8,13,67,356,473
MN,8,13,70,330,227
MN,8,13,75,122,171
MN,8,13,80,132,144
MN,8,13,85,204,229
MN,8,13,86,6,6
MN,8,13,90,200,193
MN,8,13,95,343,423
MN,8,13,100,223,186
MN,8,13,105,1346,1716
MN,7,14,5,47,36
MN,7,14,10,173,107
MN,7,14,15,109,97
MN,7,14,20,139,102
MN,7,14,25,34,27
MN,7,14,30,21,20
MN,7,14,35,87,62
MN,7,14,40,685,379
MN,7,14,45,109,103
MN,7,14,50,61,46
MN,7,14,55,78,72
MN,7,14,60,33,26
MN,7,14,65,16,19
MN,7,14,70,19,16
MN,7,14,75,12,13
MN,7,14,80,34,9
MN,7,14,85,199,142
MN,7,14,90,52,58
MN,7,14,95,30,27
MN,7,14,100,30,28
MN,7,14,105,354,250
MN,7,14,110,93,80
MN,7,14,115,55,55
MN,7,14,120,55,28
MN,7,14,125,33,39
MN,7,14,130,44,50
MN,7,14,135,29,15
MN,7,14,140,32,72
MN,7,14,145,52,41
MN,7,14,150,57,57
MN,7,14,155,776,496
MN,7,14,160,714,291
MN,7,14,165,532,323
MN,7,14,170,708,461
MN,7,14,175,133,51
MN,7,14,180,218,93
MN,7,14,185,207,55
MN,7,14,190,620,258
MN,7,14,195,466,261
MN,7,14,200,541,602
MN,7,14,205,356,233
MN,7,14,210,221,133
MN,7,14,212,392,297
MN,7,14,214,582,409
MN,7,14,215,51,20
MN,7,14,217,2,0
MN,7,14,220,29,33
MN,7,14,225,352,362
MN,7,14,230,121,93
MN,7,14,235,65,88
MN,7,14,240,79,86
MN,7,14,245,38,27
MN,7,14,250,43,30
MN,7,14,255,52,47
MN,7,14,260,122,45
MN,7,14,265,20,25
MN,7,14,270,17,13
MN,7,15,5,180,146
MN,7,15,10,17,29
MN,7,15,15,71,93
MN,7,15,20,12,25
MN,7,15,25,135,169
MN,7,15,30,40,62
MN,7,15,35,43,78
MN,7,15,40,27,31
MN,7,15,45,59,36
MN,7,15,50,11,17
MN,7,15,55,0,2
MN,7,15,56,0,1
MN,7,15,60,52,77
MN,7,15,65,28,34
MN,7,15,70,45,14
MN,7,15,75,52,85
MN,7,15,80,10,4
MN,7,15,85,21,55
MN,7,15,90,52,56
MN,7,15,95,61,92
MN,7,15,100,60,92
MN,7,15,105,69,103
MN,7,15,110,8,35
MN,7,15,115,22,14
MN,7,15,120,54,111
MN,7,15,125,26,42
MN,7,15,130,24,17
MN,7,15,135,0,1
MN,7,15,140,17,15
MN,8,16,5,112,38
MN,8,16,10,221,98
MN,8,16,15,224,78
MN,8,16,20,100,28
MN,8,16,25,110,83
MN,8,16,30,189,103
MN,8,16,35,175,90
MN,8,16,40,178,119
MN,8,16,45,63,38
MN,8,16,50,86,39
MN,8,16,55,87,40
MN,8,16,60,79,31
MN,8,16,65,228,160
MN,7,17,5,25,40
MN,7,17,10,19,40
MN,7,17,15,37,36
MN,1,17,20,34,19
MN,1,17,25,36,81
MN,1,17,30,4,2
MN,7,17,35,37,35
MN,1,17,40,17,30
MN,1,17,45,15,29
MN,7,17,47,11,26
MN,7,17,50,75,73
MN,7,17,55,32,39
MN,7,17,60,62,23
MN,1,17,65,54,69
MN,1,17,70,43,80
MN,1,17,75,278,394
MN,1,17,85,30,52
MN,7,17,90,21,33
MN,1,17,95,27,36
MN,7,17,100,12,19
MN,7,17,105,31,21
MN,7,17,110,47,36
MN,7,17,115,25,53
MN,7,17,120,155,96
MN,7,17,125,46,51
MN,7,17,130,190,193
MN,7,17,135,264,231
MN,7,17,140,168,113
MN,7,17,145,187,127
MN,8,18,5,570,598
MN,8,18,6,373,411
MN,8,18,7,361,443
MN,8,18,8,305,361
MN,8,18,10,228,287
MN,8,18,15,196,150
MN,8,18,16,404,364
MN,8,18,20,279,221
MN,8,18,25,285,203
MN,8,18,35,209,172
MN,8,18,40,293,232
MN,8,18,42,2,0
MN,8,18,45,256,209
MN,8,18,50,177,143
MN,8,18,55,438,597
MN,8,18,60,205,240
MN,8,18,65,301,200
MN,8,18,70,189,103
MN,8,18,75,295,459
MN,8,18,76,241,284
MN,8,18,80,280,402
MN,8,18,82,1,5
MN,8,18,85,63,50
MN,8,18,90,87,112
MN,8,18,95,270,374
MN,8,18,100,16,22
MN,8,18,105,84,99
MN,8,18,110,341,391
MN,8,18,115,182,236
MN,8,18,120,77,81
MN,8,18,125,96,143
MN,8,18,130,15,14
MN,8,18,135,173,204
MN,8,18,140,5,22
MN,8,18,145,61,37
MN,8,18,150,200,199
MN,8,18,155,230,410
MN,8,18,160,222,282
MN,8,18,165,22,13
MN,8,18,170,139,67
MN,8,18,175,60,74
MN,8,18,180,73,147
MN,8,18,185,410,545
MN,8,18,190,450,580
MN,8,18,195,14,11
MN,8,18,200,221,240
MN,8,18,205,15,25
MN,8,18,210,146,148
MN,8,18,215,189,236
MN,8,18,220,416,605
MN,8,18,225,170,167
MN,8,18,230,365,378
MN,8,18,235,71,174
MN,8,18,240,347,422
MN,8,18,245,69,68
MN,8,18,250,46,61
MN,8,18,255,76,82
MN,8,18,260,98,117
MN,8,18,265,64,45
MN,8,18,275,93,148
MN,8,18,280,29,45
MN,8,18,285,23,10
MN,8,18,290,109,91
MN,8,18,295,324,456
MN,2,19,1010,553,539
MN,2,19,1020,494,490
MN,2,19,1030,547,437
MN,2,19,1040,637,452
MN,2,19,1050,598,632
MN,2,19,1055,841,973
MN,2,19,1060,425,308
MN,2,19,1070,673,610
MN,2,19,1080,782,704
MN,2,19,1090,727,749
MN,2,19,1100,690,593
MN,2,19,1110,707,607
MN,2,19,1120,723,640
MN,2,19,1130,494,470
MN,2,19,1140,509,381
MN,2,19,1150,422,337
MN,2,19,1210,828,781
MN,2,19,1220,500,473
MN,2,19,1230,532,461
MN,2,19,1240,771,623
MN,2,19,1250,436,254
MN,2,19,1260,695,500
MN,2,19,1270,601,584
MN,2,19,1280,1045,892
MN,2,19,1290,447,525
MN,2,19,1300,791,673
MN,2,19,1310,607,596
MN,2,19,1320,464,451
MN,2,19,1330,697,569
MN,2,19,1340,691,563
MN,2,19,1350,799,811
MN,2,19,1360,625,626
MN,2,19,1370,472,452
MN,2,19,1410,229,337
MN,2,19,1510,25,32
MN,2,19,1610,104,182
MN,2,19,1710,283,236
MN,2,19,1720,884,575
MN,2,19,1730,675,580
MN,2,19,1740,788,549
MN,2,19,1750,896,755
MN,2,19,1755,680,536
MN,2,19,1760,635,415
MN,2,19,1765,983,849
MN,2,19,1770,874,843
MN,2,19,1780,866,840
MN,2,19,1790,841,643
MN,2,19,1795,397,368
MN,2,19,1800,500,363
MN,2,19,1810,516,358
MN,2,19,1820,504,362
MN,2,19,1830,973,697
MN,2,19,1840,663,596
MN,2,19,1850,575,543
MN,2,19,1860,760,807
MN,2,19,1870,599,673
MN,2,19,2010,356,518
MN,2,19,2110,227,400
MN,2,19,2210,309,253
MN,2,19,2220,494,545
MN,2,19,2230,439,604
MN,2,19,2240,553,829
MN,2,19,2250,480,608
MN,2,19,2260,409,598
MN,2,19,2310,131,168
MN,2,19,2410,87,120
MN,2,19,2510,141,213
MN,2,19,2610,472,334
MN,2,19,2620,436,382
MN,2,19,2630,427,385
MN,2,19,2635,517,489
MN,2,19,2640,606,478
MN,2,19,2645,545,429
MN,2,19,2650,538,606
MN,2,19,2660,415,413
MN,2,19,2710,650,674
MN,2,19,2720,528,671
MN,2,19,2730,618,812
MN,2,19,2740,843,680
MN,2,19,2750,816,646
MN,2,19,2760,656,467
MN,2,19,2770,633,422
MN,2,19,2780,746,544
MN,2,19,2790,394,191
MN,2,19,2800,557,426
MN,2,19,2910,497,518
MN,2,19,2920,617,899
MN,2,19,2930,513,626
MN,2,19,2940,473,683
MN,2,19,2950,482,667
MN,2,19,2960,443,712
MN,2,19,2970,473,756
MN,2,19,2980,454,680
MN,2,19,2990,442,691
MN,2,19,3000,443,759
MN,2,19,3010,609,924
MN,2,19,3020,501,687
MN,2,19,3030,457,591
MN,2,19,3040,518,563
MN,2,19,3050,570,596
MN,2,19,3060,692,846
MN,2,19,3070,519,635
MN,2,19,3110,319,248
MN,2,19,3210,205,267
MN,2,19,3310,52,33
MN,2,19,3410,775,744
MN,2,19,3420,613,755
MN,2,19,3430,792,652
MN,2,19,3440,509,405
MN,2,19,3450,600,661
MN,2,19,3510,26,31
MN,2,19,3610,18,21
MN,2,19,3710,176,213
MN,2,19,3810,382,173
MN,2,19,3910,64,71
MN,2,19,4010,112,147
MN,2,19,4110,459,481
MN,2,19,4210,756,888
MN,2,19,4220,501,541
MN,2,19,4230,672,828
MN,2,19,4240,458,370
MN,2,19,4250,391,469
MN,2,19,4260,475,449
MN,2,19,4270,618,631
MN,2,19,4310,79,95
MN,2,19,4410,952,571
MN,2,19,4420,613,392
MN,2,19,4430,1003,677
MN,2,19,4440,217,99
MN,2,19,4450,1181,660
MN,2,19,4510,77,228
MN,2,19,4610,83,92
MN,2,19,4710,198,253
MN,2,19,4810,123,82
MN,2,19,4910,829,445
MN,2,19,4920,428,214
MN,2,19,4940,1067,584
MN,2,19,4950,543,259
MN,2,19,4970,733,453
MN,2,19,4980,962,694
MN,1,20,5,66,91
MN,1,20,10,122,178
MN,1,20,15,66,60
MN,1,20,20,73,107
MN,1,20,25,94,129
MN,1,20,30,301,296
MN,1,20,32,91,87
MN,1,20,35,39,72
MN,1,20,40,284,175
MN,1,20,45,87,98
MN,1,20,50,84,79
MN,1,20,51,715,792
MN,1,20,52,193,175
MN,1,20,55,213,239
MN,1,20,60,330,448
MN,1,20,65,121,175
MN,1,20,70,20,46
MN,1,20,75,122,131
MN,1,20,80,156,210
MN,1,20,85,110,147
MN,1,20,90,67,81
MN,7,21,5,65,78
MN,7,21,7,495,572
MN,7,21,10,433,498
MN,7,21,15,467,429
MN,7,21,20,383,341
MN,7,21,25,33,36
MN,7,21,27,309,280
MN,7,21,30,516,688
MN,7,21,35,56,85
MN,7,21,40,115,71
MN,7,21,45,144,200
MN,7,21,50,105,81
MN,7,21,55,430,606
MN,7,21,60,107,105
MN,7,21,65,53,52
MN,7,21,70,49,39
MN,7,21,75,69,43
MN,7,21,80,167,219
MN,7,21,85,162,233
MN,7,21,90,277,344
MN,7,21,95,65,54
MN,7,21,100,843,1171
MN,7,21,105,220,245
MN,7,21,110,115,120
MN,7,21,115,58,69
MN,7,21,120,17,12
MN,7,21,125,50,76
MN,7,21,130,84,57
MN,7,21,135,206,187
MN,7,21,140,176,197
MN,7,21,145,31,35
MN,7,21,150,45,67
MN,7,21,155,255,228
MN,7,21,160,106,130
MN,7,21,165,46,57
MN,7,21,170,54,88
MN,7,21,175,73,60
MN,1,22,5,42,66
MN,1,22,10,190,181
MN,1,22,15,221,221
MN,1,22,20,127,156
MN,1,22,25,66,87
MN,1,22,30,88,51
MN,1,22,35,33,53
MN,1,22,40,34,59
MN,1,22,45,26,30
MN,1,22,50,40,72
MN,1,22,55,28,69
MN,1,22,60,46,36
MN,1,22,65,95,92
MN,1,22,70,35,63
MN,1,22,75,28,72
MN,1,22,80,53,57
MN,1,22,85,41,39
MN,1,22,90,43,41
MN,1,22,95,167,52
MN,1,22,100,50,43
MN,1,22,105,31,38
MN,1,22,110,131,99
MN,1,22,115,38,30
MN,1,22,120,17,38
MN,1,22,125,33,48
MN,1,22,130,23,41
MN,1,22,135,49,41
MN,1,22,140,50,105
MN,1,22,145,26,39
MN,1,22,150,14,12
MN,1,22,155,428,328
MN,1,22,160,181,206
MN,1,22,165,28,50
MN,1,23,5,77,36
MN,1,23,10,83,77
MN,1,23,15,47,37
MN,1,23,20,76,73
MN,1,23,25,58,36
MN,1,23,30,74,37
MN,1,23,35,64,41
MN,1,23,40,77,64
MN,1,23,45,69,83
MN,1,23,50,251,192
MN,1,23,55,97,91
MN,1,23,60,62,126
MN,1,23,65,61,68
MN,1,23,70,68,69
MN,1,23,75,52,80
MN,1,23,80,244,174
