COUNTY,PRECINCT,STATE,DEM,REP
ARKANSAS,ALMYRA,AR,12,54
ARKANSAS,ARKANSAS,AR,4,11
ARKANSAS,BARTON,AR,1,23
ARKANSAS,BAYOU METO,AR,0,13
ARKANSAS,BREWER,AR,2,1
ARKANSAS,CHESTER,AR,5,39
ARKANSAS,CROCKETT,AR,3,18
ARKANSAS,DEWITT WARD 1,AR,42,24
ARKANSAS,DEWITT WARD 2,AR,22,54
ARKANSAS,DEWITT WARD 3,AR,24,88
ARKANSAS,GARLAND,AR,2,18
ARKANSAS,GILLETT WARD 1,AR,17,37
ARKANSAS,GILLETT WARD 2,AR,12,52
ARKANSAS,GILLETT WARD 3,AR,16,22
ARKANSAS,GUM POND,AR,5,30
ARKANSAS,HENTON,AR,7,42
ARKANSAS,HUMPHREY WARD 1,AR,31,17
ARKANSAS,HUMPHREY WARD 3,AR,7,9
ARKANSAS,KEATON,AR,14,54
ARKANSAS,LAGRUE,AR,10,76
ARKANSAS,MCFALL,AR,6,4
ARKANSAS,MILL BAYOU,AR,8,48
ARKANSAS,MORRIS,AR,1,32
ARKANSAS,PRAIRIE,AR,13,50
ARKANSAS,PT DELUCE,AR,2,24
ARKANSAS,ST. CHARLES,AR,0,41
ARKANSAS,STANLEY,AR,2,3
ARKANSAS,STUTTGART WARD 1,AR,110,48
ARKANSAS,STUTTGART WARD 2,AR,77,162
ARKANSAS,STUTTGART WARD 3,AR,60,199
ASHLEY,BEECH CREEK,AR,0,0
ASHLEY,BOYDELL,AR,0,0
ASHLEY,COOTER,AR,0,0
ASHLEY,CROSSROADS,AR,0,4
ASHLEY,CW1,AR,8,5
ASHLEY,CW2,AR,5,6
ASHLEY,CW3,AR,2,7
ASHLEY,FH CITY,AR,0,0
ASHLEY,FH RURAL,AR,0,1
ASHLEY,HAMBURG RURAL,AR,2,7
ASHLEY,HICKORY GROVE,AR,1,2
ASHLEY,HW1,AR,2,0
ASHLEY,HW2,AR,4,3
ASHLEY,HW3,AR,3,3
ASHLEY,MILO,AR,2,5
ASHLEY,MIST,AR,0,0
ASHLEY,MONTROSE CITY,AR,2,0
ASHLEY,MONTROSE RURAL,AR,0,0
ASHLEY,MT ZION,AR,0,6
ASHLEY,NCE,AR,0,7
ASHLEY,NCW,AR,0,0
ASHLEY,PARKDALE CITY,AR,0,0
ASHLEY,PARKDALE RURAL,AR,0,0
ASHLEY,PORTLAND CITY,AR,1,3
ASHLEY,PORTLAND RURAL,AR,0,0
ASHLEY,SNY/TRA,AR,0,0
ASHLEY,VOTECH,AR,1,3
ASHLEY,WCR,AR,1,2
ASHLEY,WILMOT CITY,AR,3,1
ASHLEY,WILMOT RURAL,AR,0,1
BAXTER,1-1,AR,31,173
BAXTER,1-2,AR,45,150
BAXTER,1-3,AR,32,88
BAXTER,10-1,AR,33,141
BAXTER,10-2,AR,43,152
BAXTER,10-3,AR,17,86
BAXTER,11-1,AR,30,85
BAXTER,11-2,AR,32,125
BAXTER,11-3,AR,33,146
BAXTER,11-4,AR,6,17
BAXTER,11-5,AR,4,3
BAXTER,11-6,AR,7,18
BAXTER,11-7,AR,6,32
BAXTER,11-8,AR,5,27
BAXTER,11-9,AR,21,66
BAXTER,2-1,AR,12,102
BAXTER,2-2,AR,25,115
BAXTER,2-3,AR,16,89
BAXTER,3-1,AR,22,98
BAXTER,3-2,AR,27,125
BAXTER,3-3,AR,46,165
BAXTER,3-4,AR,20,68
BAXTER,4-1,AR,44,184
BAXTER,4-2,AR,26,69
BAXTER,5-1,AR,38,127
BAXTER,5-2,AR,33,65
BAXTER,5-3,AR,7,5
BAXTER,5-4,AR,14,49
BAXTER,6-1,AR,32,102
BAXTER,6-2,AR,13,95
BAXTER,6-3,AR,11,70
BAXTER,7-1,AR,45,129
BAXTER,7-2,AR,14,70
BAXTER,7-3,AR,26,54
BAXTER,8-1,AR,48,172
BAXTER,8-2,AR,14,39
BAXTER,8-3,AR,12,19
BAXTER,8-4,AR,14,44
BAXTER,8-5,AR,6,8
BAXTER,9-1,AR,51,163
BAXTER,9-2,AR,43,129
BAXTER,9-3,AR,5,31
BAXTER,9-4,AR,25,100
BENTON,PRECINCT 1,AR,44,281
BENTON,PRECINCT 10,AR,41,178
BENTON,PRECINCT 100,AR,66,146
BENTON,PRECINCT 101,AR,25,124
BENTON,PRECINCT 102,AR,59,158
BENTON,PRECINCT 103,AR,52,92
BENTON,PRECINCT 104,AR,54,102
BENTON,PRECINCT 105,AR,67,171
BENTON,PRECINCT 106,AR,72,167
BENTON,PRECINCT 107,AR,89,295
BENTON,PRECINCT 108,AR,31,57
BENTON,PRECINCT 109,AR,63,319
BENTON,PRECINCT 11,AR,53,201
BENTON,PRECINCT 110,AR,43,124
BENTON,PRECINCT 111,AR,43,133
BENTON,PRECINCT 112,AR,77,343
BENTON,PRECINCT 113,AR,58,126
BENTON,PRECINCT 114,AR,25,117
BENTON,PRECINCT 115,AR,83,128
BENTON,PRECINCT 116,AR,73,116
BENTON,PRECINCT 117,AR,51,168
BENTON,PRECINCT 12,AR,68,215
BENTON,PRECINCT 13,AR,59,178
BENTON,PRECINCT 14,AR,57,257
BENTON,PRECINCT 15,AR,21,152
BENTON,PRECINCT 16,AR,15,93
BENTON,PRECINCT 17,AR,38,143
BENTON,PRECINCT 18,AR,56,197
BENTON,PRECINCT 19,AR,36,172
BENTON,PRECINCT 2,AR,15,87
BENTON,PRECINCT 20,AR,52,140
BENTON,PRECINCT 21,AR,77,313
BENTON,PRECINCT 22,AR,49,127
BENTON,PRECINCT 23,AR,36,165
BENTON,PRECINCT 24,AR,77,345
BENTON,PRECINCT 25,AR,59,272
BENTON,PRECINCT 26,AR,66,153
BENTON,PRECINCT 27,AR,61,179
BENTON,PRECINCT 28,AR,86,214
BENTON,PRECINCT 29,AR,85,227
BENTON,PRECINCT 3,AR,37,49
BENTON,PRECINCT 30,AR,86,201
BENTON,PRECINCT 31,AR,76,252
BENTON,PRECINCT 32,AR,108,161
BENTON,PRECINCT 33,AR,112,461
BENTON,PRECINCT 34,AR,102,292
BENTON,PRECINCT 35,AR,70,227
BENTON,PRECINCT 36,AR,66,115
BENTON,PRECINCT 37,AR,88,108
BENTON,PRECINCT 38,AR,85,136
BENTON,PRECINCT 39,AR,65,131
BENTON,PRECINCT 4,AR,168,589
BENTON,PRECINCT 40,AR,85,134
BENTON,PRECINCT 42,AR,89,234
BENTON,PRECINCT 43,AR,33,118
BENTON,PRECINCT 44,AR,58,61
BENTON,PRECINCT 45,AR,47,198
BENTON,PRECINCT 46,AR,89,74
BENTON,PRECINCT 47,AR,149,220
BENTON,PRECINCT 48,AR,52,116
BENTON,PRECINCT 49,AR,167,270
BENTON,PRECINCT 5,AR,116,298
BENTON,PRECINCT 50,AR,13,15
BENTON,PRECINCT 51,AR,30,136
BENTON,PRECINCT 52,AR,28,49
BENTON,PRECINCT 53,AR,63,190
BENTON,PRECINCT 54,AR,110,140
BENTON,PRECINCT 55,AR,106,179
BENTON,PRECINCT 56,AR,118,195
BENTON,PRECINCT 57,AR,69,242
BENTON,PRECINCT 58,AR,56,275
BENTON,PRECINCT 59,AR,110,162
BENTON,PRECINCT 6,AR,43,211
BENTON,PRECINCT 60,AR,58,142
BENTON,PRECINCT 61,AR,58,220
BENTON,PRECINCT 62,AR,53,152
BENTON,PRECINCT 63,AR,95,265
BENTON,PRECINCT 64,AR,68,192
BENTON,PRECINCT 65,AR,55,195
BENTON,PRECINCT 66,AR,77,208
BENTON,PRECINCT 67,AR,103,161
BENTON,PRECINCT 68,AR,94,233
BENTON,PRECINCT 69,AR,77,115
BENTON,PRECINCT 7,AR,34,120
BENTON,PRECINCT 70,AR,71,199
BENTON,PRECINCT 71,AR,80,170
BENTON,PRECINCT 72,AR,25,108
BENTON,PRECINCT 73,AR,16,80
BENTON,PRECINCT 74,AR,68,171
BENTON,PRECINCT 75,AR,77,74
BENTON,PRECINCT 76,AR,51,184
BENTON,PRECINCT 77,AR,63,239
BENTON,PRECINCT 78,AR,57,161
BENTON,PRECINCT 79,AR,44,160
BENTON,PRECINCT 8,AR,78,217
BENTON,PRECINCT 80,AR,42,91
BENTON,PRECINCT 81,AR,79,183
BENTON,PRECINCT 82,AR,48,135
BENTON,PRECINCT 83,AR,74,121
BENTON,PRECINCT 84,AR,68,165
BENTON,PRECINCT 85,AR,26,151
BENTON,PRECINCT 86,AR,47,186
BENTON,PRECINCT 87,AR,7,48
BENTON,PRECINCT 88,AR,79,171
BENTON,PRECINCT 89,AR,73,96
BENTON,PRECINCT 9,AR,49,153
BENTON,PRECINCT 90,AR,68,90
BENTON,PRECINCT 91,AR,40,134
BENTON,PRECINCT 92,AR,38,26
BENTON,PRECINCT 93,AR,57,139
BENTON,PRECINCT 94,AR,52,118
BENTON,PRECINCT 95,AR,41,273
BENTON,PRECINCT 96,AR,35,189
BENTON,PRECINCT 97,AR,33,101
BENTON,PRECINCT 98,AR,12,51
BENTON,PRECINCT 99,AR,114,278
BOONE,DISTRICT 1.1,AR,51,150
BOONE,DISTRICT 1.2,AR,1,8
BOONE,DISTRICT 10.1,AR,7,27
BOONE,DISTRICT 10.2 TO 10.8,AR,72,577
BOONE,DISTRICT 11.1,AR,18,58
BOONE,DISTRICT 11.2,AR,6,19
BOONE,"DISTRICT 11.3,11.4",AR,40,307
BOONE,DISTRICT 12.1 TO 12.3,AR,43,147
BOONE,DISTRICT 12.4,AR,3,7
BOONE,DISTRICT 2.1,AR,73,231
BOONE,DISTRICT 2.2,AR,0,6
BOONE,"DISTRICT 3.1, 3.3",AR,44,135
BOONE,DISTRICT 3.2,AR,1,5
BOONE,DISTRICT 4.1,AR,41,161
BOONE,DISTRICT 4.2,AR,1,4
BOONE,DISTRICT 5.1,AR,19,62
BOONE,"DISTRICT 5.2,5.3,5.5 TO 5.9",AR,45,284
BOONE,DISTRICT 5.4,AR,1,3
BOONE,DISTRICT 6.1,AR,11,75
BOONE,"DISTRICT 6.2,6.3,6.5 TO 6.8",AR,43,343
BOONE,DISTRICT 6.4,AR,1,12
BOONE,"DISTRICT 7.1,7.3,7.8",AR,59,293
BOONE,DISTRICT 7.2,AR,2,11
BOONE,DISTRICT 7.4 TO 7.7,AR,23,138
BOONE,"DISTRICT 8.1,8.5",AR,33,179
BOONE,DISTRICT 8.2 TO 8.4,AR,43,129
BOONE,DISTRICT 9.1,AR,12,50
BOONE,"DISTRICT 9.2 TO 9.4,9.6",AR,52,329
BOONE,DISTRICT 9.5,AR,8,18
BRADLEY,BANKS CITY,AR,8,21
BRADLEY,BANKS RURAL,AR,24,52
BRADLEY,EAGLE LAKE,AR,11,31
BRADLEY,HERMITAGE CITY,AR,16,29
BRADLEY,HERMITAGE RURAL,AR,12,98
BRADLEY,JERSEY,AR,24,40
BRADLEY,JOHNSVILLE,AR,18,42
BRADLEY,MARION,AR,2,29
BRADLEY,NORTH,AR,18,219
BRADLEY,SOUTH,AR,13,100
BRADLEY,SPRINGHILL,AR,4,66
BRADLEY,WARD 1,AR,113,69
BRADLEY,WARD 2,AR,58,125
BRADLEY,WARD 3,AR,91,96
CALHOUN,CHAMBERSVILLE,AR,20,71
CALHOUN,CHAMBERSVILLE WEST,AR,2,15
CALHOUN,CHAMPAGNOLLE,AR,12,83
CALHOUN,DR. RHINE PARK,AR,1,20
CALHOUN,HAMPTON CITY,AR,14,58
CALHOUN,HAMPTON RURAL,AR,0,0
CALHOUN,HAMPTON SOUTH CITY,AR,37,30
CALHOUN,HAMPTON SOUTH RURAL,AR,0,3
CALHOUN,HARRELL CITY,AR,17,20
CALHOUN,HARRELL RURAL 7,AR,1,0
CALHOUN,HARRELL RURAL 8,AR,20,32
CALHOUN,LOCUST,AR,28,120
CALHOUN,LOCUST NORTH,AR,2,20
CALHOUN,THORNTON CITY,AR,53,56
CALHOUN,THORNTON RURAL,AR,1,47
CALHOUN,TINSMAN CITY,AR,7,14
CALHOUN,TINSMAN RURAL,AR,12,30
CALHOUN,TINSMAN WEST,AR,1,33
CALHOUN,WATSON ADDITION,AR,1,21
CALHOUN,WOODBERRY,AR,8,51
CARROLL,BEAVER,AR,30,48
CARROLL,BV WARDS 1 AND 2,AR,102,324
CARROLL,CARROLLTON,AR,17,130
CARROLL,DRY FORK,AR,9,51
CARROLL,"ES WARDS 1, 2, 3",AR,221,142
CARROLL,GF WARDS 1 AND 2,AR,58,222
CARROLL,HOLIDAY ISLAND,AR,200,461
CARROLL,JOHNSON SPRINGS,AR,134,181
CARROLL,KINGS RIVER,AR,23,92
CARROLL,LIBERTY,AR,5,20
CARROLL,NE/NW HICKORY/COIN/LNG CRK,AR,71,358
CARROLL,NORTH YOCUM,AR,16,126
CARROLL,OMEGA,AR,8,45
CARROLL,OSAGE,AR,10,62
CARROLL,PACKARD SPRINGS,AR,34,58
CARROLL,PINEY,AR,1,31
CARROLL,POLO,AR,21,168
CARROLL,PRAIRIES/CABANAL,AR,48,271
CARROLL,SOUTH YOCUM,AR,6,83
CARROLL,SW/SE HICKORY,AR,19,114
CARROLL,WINONA,AR,28,52
CHICOT,BOWIE 1,AR,121,32
CHICOT,BOWIE 2,AR,149,51
CHICOT,BOWIE 3,AR,127,59
CHICOT,BOWIE RURAL,AR,10,30
CHICOT,CARLTON 1 & 2,AR,159,52
CHICOT,CARLTON 3,AR,102,78
CHICOT,CARLTON RURAL,AR,74,229
CHICOT,PLANTERS 1,AR,57,14
CHICOT,PLANTERS 2,AR,100,19
CHICOT,PLANTERS 3,AR,98,10
CHICOT,PLANTERS 4,AR,114,4
CHICOT,PLANTERS RURAL,AR,62,97
CLARK,AMITY CITY,AR,0,3
CLARK,ARKADELPHIA WARD 1,AR,2,4
CLARK,ARKADELPHIA WARD 2,AR,12,11
CLARK,ARKADELPHIA WARD 3,AR,7,13
CLARK,ARKADELPHIA WARD 4,AR,18,11
CLARK,ARKADELPHIA WARD 5,AR,14,13
CLARK,CADDO VALLEY WARDS 1-3,AR,4,2
CLARK,CENTRAL,AR,10,9
CLARK,CURTIS,AR,0,1
CLARK,EAST COUNTY,AR,5,1
CLARK,GUM SPRINGS INSIDE/OUTSIDE,AR,2,1
CLARK,GURDON GENERAL,AR,0,3
CLARK,GURDON WARDS 1-5,AR,7,5
CLARK,HOLLYWOOD,AR,2,0
CLARK,NORTH COUNTY,AR,1,10
CLARK,NORTHEAST COUNTY,AR,3,12
CLARK,OKOLONA CITY,AR,0,0
CLARK,SOUTH COUNTY,AR,4,1
CLARK,WEST COUNTY,AR,14,5
CLARK,WHELEN SPRINGS,AR,0,0
CLAY,BENNETT AND LEMMONS,AR,15,65
CLAY,BRADSHAW & HAYWOOD,AR,8,100
CLAY,BROWN & CARPENTER,AR,18,68
CLAY,CACHE & WILSON,AR,8,38
CLAY,CLARK,AR,10,32
CLAY,EAST OAK BLUFF & BLUE CANE,AR,52,148
CLAY,JOHNSON,AR,10,52
CLAY,KNOB,AR,7,30
CLAY,LIDDELL & CHALK BLUFF,AR,13,78
CLAY,N KILGORE & CLEVELAND,AR,40,193
CLAY,NELSON,AR,4,16
CLAY,NORTH ST. FRANCIS,AR,51,270
CLAY,PAYNE & SWAIN,AR,8,33
CLAY,POLLARD,AR,25,97
CLAY,S KILGORE & GLEGHORN,AR,21,148
CLAY,SOUTH ST. FRANCIS,AR,47,151
CLAY,WEST OAK BLUFF,AR,63,204
CLEBURNE,CALIFORNIA-006,AR,8,106
CLEBURNE,CENTER POST-007,AR,16,109
CLEBURNE,CLAYTON-008,AR,27,189
CLEBURNE,EAST PETER CREEK-023,AR,13,176
CLEBURNE,FRANCIS-009,AR,26,140
CLEBURNE,GILES-013,AR,20,145
CLEBURNE,GRASSEY INSIDE-010,AR,8,55
CLEBURNE,GRASSEY OUTSIDE-011,AR,25,147
CLEBURNE,GREERS FERRY GILES-012,AR,50,208
CLEBURNE,HEALING SPRINGS-014,AR,25,215
CLEBURNE,HEBER SPRINGS OUTSIDE-019,AR,69,335
CLEBURNE,HEBER SPRINGS WARD 1-015,AR,41,126
CLEBURNE,HEBER SPRINGS WARD 2-016,AR,40,134
CLEBURNE,HEBER SPRINGS WARD 3-017,AR,52,181
CLEBURNE,HEBER SPRINGS WARD 4-018,AR,45,194
CLEBURNE,MCJESTER-020,AR,11,66
CLEBURNE,MORGAN INSIDE-035,AR,7,73
CLEBURNE,MORGAN OUTSIDE-021,AR,25,96
CLEBURNE,MOUNTAIN-022,AR,20,126
CLEBURNE,NORTH CADRON INSIDE-002,AR,7,54
CLEBURNE,NORTH CADRON OUTSIDE-003,AR,20,117
CLEBURNE,PICKENS-025,AR,13,93
CLEBURNE,PINE-026,AR,7,57
CLEBURNE,PINEY-027,AR,29,225
CLEBURNE,POFF-028,AR,1,13
CLEBURNE,SALINE INSIDE-029,AR,12,36
CLEBURNE,SALINE OUTSIDE-030,AR,19,90
CLEBURNE,SOUTH CADRON INSIDE-004,AR,18,87
CLEBURNE,SOUTH CADRON OUTSIDE-005,AR,8,108
CLEBURNE,SUGAR CAMP-031,AR,25,101
CLEBURNE,SUGAR LOAF-032,AR,18,114
CLEBURNE,VALLEY-033,AR,6,78
CLEBURNE,WEST PETER CREEK-024,AR,29,188
CLEBURNE,WILBURN-034,AR,19,60
CLEVELAND,BOWMAN,AR,30,48
CLEVELAND,HARPER,AR,20,84
CLEVELAND,HUDGIN,AR,12,59
CLEVELAND,HURRICANE,AR,11,113
CLEVELAND,KINGSLAND INSIDE,AR,22,60
CLEVELAND,KINGSLAND OUTSIDE,AR,9,95
CLEVELAND,LEE,AR,17,69
CLEVELAND,MILLER,AR,19,150
CLEVELAND,NIVEN,AR,7,49
CLEVELAND,REDLAND,AR,40,124
CLEVELAND,RISON INSIDE,AR,51,63
CLEVELAND,RISON OUTSIDE,AR,11,30
CLEVELAND,ROWELL,AR,10,57
CLEVELAND,SALINE,AR,1,6
CLEVELAND,SMITH,AR,11,74
CLEVELAND,WHITEOAK,AR,4,77
CLEVELAND,WHITEVILLE,AR,24,178
COLUMBIA,COLUMBIA NORTH,AR,35,188
COLUMBIA,COLUMBIA SOUTH,AR,74,121
COLUMBIA,EMERSON CITY,AR,24,35
COLUMBIA,EMERSON TOWNSHIP,AR,53,134
COLUMBIA,MAG WARD 1,AR,57,70
COLUMBIA,MAG WARD 2,AR,101,29
COLUMBIA,MAG WARD 3,AR,48,133
COLUMBIA,MAG WARD 4,AR,68,139
COLUMBIA,MCNEIL CITY,AR,23,32
COLUMBIA,MCNEIL TOWNSHIP,AR,47,68
COLUMBIA,TAYLOR,AR,13,117
COLUMBIA,TAYLOR TOWNSHIP,AR,21,160
COLUMBIA,WALDO,AR,133,61
COLUMBIA,WALDO TOWNSHIP,AR,30,65
CONWAY,AUSTIN,AR,2,52
CONWAY,BENTLEY CITY,AR,26,102
CONWAY,BENTLEY RURAL,AR,14,92
CONWAY,BIRD,AR,35,126
CONWAY,CATHOLIC POINT,AR,32,69
CONWAY,CEDAR FALLS,AR,38,69
CONWAY,GREGORY,AR,22,75
CONWAY,GRIFFIN,AR,23,111
CONWAY,HIGGINS,AR,2,15
CONWAY,HOWARD CITY,AR,51,104
CONWAY,HOWARD RURAL,AR,34,65
CONWAY,LICK MTN.,AR,28,129
CONWAY,MARTIN,AR,4,21
CONWAY,MCCLAREN,AR,8,43
CONWAY,MENIFEE CITY,AR,69,11
CONWAY,MENIFEE RURAL,AR,10,19
CONWAY,NICHOLS,AR,31,108
CONWAY,OLD HICKORY,AR,9,40
CONWAY,PETIT JEAN,AR,9,30
CONWAY,ST. VINCENT,AR,31,131
CONWAY,STEELE,AR,17,113
CONWAY,UNION,AR,56,137
CONWAY,WARD 1,AR,53,135
CONWAY,WARD 2,AR,47,76
CONWAY,WARD 3,AR,68,117
CONWAY,WARD 4,AR,48,141
CONWAY,WASHINGTON EAST,AR,45,206
CONWAY,WASHINGTON WEST,AR,27,85
CONWAY,WELBOURNE EAST,AR,50,180
CONWAY,WELBOURNE WEST,AR,23,106
CONWAY,WHITE EAGLE,AR,4,9
CRAIGHEAD,PRECINCT 1,AR,64,55
CRAIGHEAD,PRECINCT 10,AR,53,143
CRAIGHEAD,PRECINCT 11,AR,45,195
CRAIGHEAD,PRECINCT 12,AR,44,135
CRAIGHEAD,PRECINCT 13,AR,96,114
CRAIGHEAD,PRECINCT 14,AR,89,54
CRAIGHEAD,PRECINCT 15,AR,71,107
CRAIGHEAD,PRECINCT 16,AR,38,106
CRAIGHEAD,PRECINCT 17,AR,31,99
CRAIGHEAD,PRECINCT 18,AR,63,120
CRAIGHEAD,PRECINCT 19,AR,72,58
CRAIGHEAD,PRECINCT 2,AR,63,64
CRAIGHEAD,PRECINCT 20,AR,34,75
CRAIGHEAD,PRECINCT 21,AR,83,126
CRAIGHEAD,PRECINCT 22,AR,76,132
CRAIGHEAD,PRECINCT 23,AR,44,90
CRAIGHEAD,PRECINCT 24,AR,72,84
CRAIGHEAD,PRECINCT 25,AR,46,79
CRAIGHEAD,PRECINCT 26,AR,62,44
CRAIGHEAD,PRECINCT 27,AR,68,84
CRAIGHEAD,PRECINCT 28,AR,62,145
CRAIGHEAD,PRECINCT 29,AR,85,199
CRAIGHEAD,PRECINCT 3,AR,64,111
CRAIGHEAD,PRECINCT 30,AR,65,295
CRAIGHEAD,PRECINCT 31,AR,34,188
CRAIGHEAD,PRECINCT 32,AR,81,31
CRAIGHEAD,PRECINCT 33,AR,67,80
CRAIGHEAD,PRECINCT 34,AR,100,72
CRAIGHEAD,PRECINCT 35,AR,78,68
CRAIGHEAD,PRECINCT 36,AR,60,193
CRAIGHEAD,PRECINCT 37,AR,57,353
CRAIGHEAD,PRECINCT 38,AR,34,197
CRAIGHEAD,PRECINCT 39,AR,64,186
CRAIGHEAD,PRECINCT 4,AR,51,71
CRAIGHEAD,PRECINCT 40,AR,29,201
CRAIGHEAD,PRECINCT 41,AR,52,208
CRAIGHEAD,PRECINCT 42,AR,26,178
CRAIGHEAD,PRECINCT 43,AR,78,326
CRAIGHEAD,PRECINCT 44,AR,66,143
CRAIGHEAD,PRECINCT 45,AR,62,96
CRAIGHEAD,PRECINCT 46,AR,62,216
CRAIGHEAD,PRECINCT 47,AR,37,259
CRAIGHEAD,PRECINCT 48,AR,40,170
CRAIGHEAD,PRECINCT 49,AR,24,85
CRAIGHEAD,PRECINCT 5,AR,42,94
CRAIGHEAD,PRECINCT 50,AR,58,252
CRAIGHEAD,PRECINCT 51,AR,56,214
CRAIGHEAD,PRECINCT 52,AR,7,33
CRAIGHEAD,PRECINCT 53,AR,7,60
CRAIGHEAD,PRECINCT 6,AR,40,200
CRAIGHEAD,PRECINCT 7,AR,66,265
CRAIGHEAD,PRECINCT 8,AR,66,250
CRAIGHEAD,PRECINCT 9,AR,42,138
CRAWFORD,ALMA 1,AR,71,216
CRAWFORD,ALMA 2,AR,9,78
CRAWFORD,ALMA 3,AR,92,416
CRAWFORD,ALMA 4,AR,50,233
CRAWFORD,BIDVILLE,AR,0,5
CRAWFORD,CEDAR CREEK,AR,11,87
CRAWFORD,CEDARVILLE,AR,43,336
CRAWFORD,CHESTER,AR,29,89
CRAWFORD,COVE CITY CSD,AR,9,43
CRAWFORD,DEAN SPRINGS,AR,54,356
CRAWFORD,DORA,AR,41,170
CRAWFORD,DYER,AR,66,274
CRAWFORD,EAGLE CREST,AR,15,91
CRAWFORD,FIGURE FIVE,AR,10,94
CRAWFORD,JASPER,AR,65,388
CRAWFORD,KIBLER,AR,55,281
CRAWFORD,LANCASTER,AR,30,192
CRAWFORD,LEE CREEK CSD,AR,12,128
CRAWFORD,LOCKE,AR,6,60
CRAWFORD,MOUNTAIN,AR,85,325
CRAWFORD,MULBERRY 1,AR,14,61
CRAWFORD,MULBERRY 2,AR,2,38
CRAWFORD,MULBERRY 3,AR,69,217
CRAWFORD,OLIVER SPRINGS,AR,23,196
CRAWFORD,PORTER,AR,18,45
CRAWFORD,RUDY,AR,45,200
CRAWFORD,UNION,AR,27,126
CRAWFORD,UPPER,AR,1,18
CRAWFORD,VAN BUREN 01,AR,37,108
CRAWFORD,VAN BUREN 02,AR,61,273
CRAWFORD,VAN BUREN 03,AR,98,442
CRAWFORD,VAN BUREN 04,AR,16,46
CRAWFORD,VAN BUREN 05,AR,110,352
CRAWFORD,VAN BUREN 06,AR,35,139
CRAWFORD,VAN BUREN 07,AR,30,104
CRAWFORD,VAN BUREN 08,AR,48,152
CRAWFORD,VAN BUREN 09,AR,33,190
CRAWFORD,VAN BUREN 10,AR,56,197
CRAWFORD,VAN BUREN 11,AR,52,217
CRAWFORD,VAN BUREN 12,AR,48,258
CRAWFORD,VINE PRAIRIE,AR,14,101
CRAWFORD,WHITLEY,AR,34,132
CRAWFORD,WINFREY,AR,1,10
CRITTENDEN,1ST BAPTIST CHURCH WMPH,AR,64,197
CRITTENDEN,7TH STREET CHURCH WMPH,AR,322,30
CRITTENDEN,ANTHONYVILLE CITY HALL,AR,32,10
CRITTENDEN,BONDS MARINE,AR,15,76
CRITTENDEN,CALVARY WMPH,AR,80,92
CRITTENDEN,CIVIC CENTER,AR,279,47
CRITTENDEN,CRAWFORDSVILLE,AR,63,147
CRITTENDEN,EARLE CITY HALL,AR,260,91
CRITTENDEN,EDMONDSON,AR,91,55
CRITTENDEN,GILMORE,AR,53,22
CRITTENDEN,HEAFER,AR,8,56
CRITTENDEN,HORSESHOE FIRE STATION,AR,19,94
CRITTENDEN,JENNETTE CITY HALL,AR,37,6
CRITTENDEN,JERICHO CITY HALL,AR,36,46
CRITTENDEN,MARION CHURCH OF GOD,AR,119,189
CRITTENDEN,MARION COUNTY OFFICE,AR,147,252
CRITTENDEN,MARION IMMANUEL HWY 77,AR,171,175
CRITTENDEN,MT OLIVE WMPH,AR,187,13
CRITTENDEN,MT PISGAH CHURCH,AR,22,10
CRITTENDEN,PILGRIMS REST CHURCH,AR,137,6
CRITTENDEN,ST LUKE CHURCH,AR,120,15
CRITTENDEN,WM HIGH SCHOOL,AR,256,300
CRITTENDEN,WONDER BOYS CLUB,AR,152,23
CRITTENDEN,WR GOLDEN,AR,121,41
CROSS,"BAY VILLAGE, BIRDEYE",AR,13,46
CROSS,BEDFORD,AR,15,47
CROSS,BRUSHY LAKE,AR,4,49
CROSS,CHERRY VALLEY CITY,AR,16,78
CROSS,ELLIS,AR,5,86
CROSS,FAIR OAKS,AR,4,27
CROSS,HICKORY RIDGE CITY,AR,13,67
CROSS,HICKORY RIDGE TOWNSHIP,AR,4,68
CROSS,MITCHELL,AR,12,87
CROSS,PARKIN WARD 1,AR,55,11
CROSS,PARKIN WARD 2,AR,27,11
CROSS,PARKIN WARD 3,AR,39,5
CROSS,SEARCY,AR,35,192
CROSS,SMITH,AR,15,111
CROSS,"TYRONZA, TWIST",AR,12,17
CROSS,WYNNE TOWNSHIP,AR,34,104
CROSS,WYNNE WARD 1,AR,10,64
CROSS,WYNNE WARD 2,AR,37,89
CROSS,WYNNE WARD 3,AR,59,32
CROSS,WYNNE WARD 4,AR,69,23
CROSS,WYNNE WARD 5,AR,35,109
DALLAS,DISTRICT 1,AR,33,9
DALLAS,DISTRICT 2,AR,76,27
DALLAS,DISTRICT 3,AR,26,9
DALLAS,DISTRICT 4,AR,22,50
DALLAS,DISTRICT 5,AR,18,71
DALLAS,DISTRICT 6,AR,113,66
DALLAS,DISTRICT 7,AR,76,132
DALLAS,DISTRICT 8,AR,28,238
DALLAS,DISTRICT 9,AR,11,145
DESHA,BOWIE 1,AR,52,139
DESHA,BOWIE 2,AR,69,98
DESHA,BOWIE 3,AR,67,29
DESHA,BOWIE RURAL,AR,4,10
DESHA,CLAYTON MCARTHUR,AR,9,14
DESHA,CLAYTON REED,AR,44,4
DESHA,CLAYTON TILLAR,AR,1,1
DESHA,FRANKLIN,AR,26,29
